id_snisb;nome;municipio;n_ok;n_atencao;n_nao;n_lacuna;n_lacunas_criticas;pae_01;pae_04_zas
4798;PCH Água Prata - Prata;Jaciara;0;0;2;6;8;lacuna;lacuna
19994;PDS Bordolândia;Bom Jesus do Araguaia;0;0;2;6;8;lacuna;lacuna
26333;PREFEITURA MUNICIPAL DE CONFRESA;Confresa;0;0;2;6;8;lacuna;lacuna
8064;PREFEITURA MUNICIPAL DE TERRA NOVA DO NORTE;Terra Nova do Norte;0;0;2;6;8;lacuna;lacuna
20131;PRINCIPAL 2A;Alta Floresta;0;0;2;6;8;lacuna;lacuna
36535;PRODULIRA;Sorriso;0;0;2;6;8;lacuna;lacuna
27780;Palmital Grande;Denise;0;0;2;6;8;lacuna;lacuna
31361;Pascoal;Querência;0;0;2;6;8;lacuna;lacuna
8094;Piscicultura Arco Iris;Dom Aquino;0;0;2;6;8;lacuna;lacuna
340;Piscicultura São Rafael;Nossa Senhora do Livramento;0;0;2;6;8;lacuna;lacuna
20067;Ponte de Pedra;Itiquira;0;0;2;6;8;lacuna;lacuna
36101;Prefeitura Municipal de Juara;Juara;0;0;2;6;8;lacuna;lacuna
31561;Prefeitura Municipal de Lucas do Rio Verde;Lucas do Rio Verde;0;0;2;6;8;lacuna;lacuna
26331;Prefeitura Municipal de Nova Santa Helena;Nova Santa Helena;0;0;2;6;8;lacuna;lacuna
5751;Prefeitura de LUCAS DO RIO VERDE;Lucas do Rio Verde;0;0;2;6;8;lacuna;lacuna
5318;REPRESA CARNAIBA;Mirassol d'Oeste;0;0;2;6;8;lacuna;lacuna
5319;REPRESA SIGLA;Mirassol d'Oeste;0;0;2;6;8;lacuna;lacuna
35825;RESERVATÓRIO 1 - FAZENDA NOVA CONQUISTA;Novo São Joaquim;0;0;2;6;8;lacuna;lacuna
35249;RESERVATÓRIO ELDORADO;Nova Xavantina;0;0;2;6;8;lacuna;lacuna
34713;Rancho Queixo Duro I;Sorriso;0;0;2;6;8;lacuna;lacuna
339;Refugio dos Pardais;Alta Floresta;0;0;2;6;8;lacuna;lacuna
32261;Represa da Estrada;Cuiabá;0;0;2;6;8;lacuna;lacuna
31286;Reservatório  B1;Cuiabá;0;0;2;6;8;lacuna;lacuna
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;0;0;2;6;8;lacuna;lacuna
36666;Reservatório Goiana I;Querência;0;0;2;6;8;lacuna;lacuna
36476;Reservatório Milênio;Campo Novo do Parecis;0;0;2;6;8;lacuna;lacuna
36069;Reservatório São José;Poxoréu;0;0;2;6;8;lacuna;lacuna
36633;Reservatório São Matheus;Querência;0;0;2;6;8;lacuna;lacuna
36536;Reservatório artificial - Fazenda Gardin III;Vera;0;0;2;6;8;lacuna;lacuna
36408;Reservatório artificial - Fazenda Iberê;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;0;0;2;6;8;lacuna;lacuna
31011;Reservatório de Água P.R.A.;Pontes e Lacerda;0;0;2;6;8;lacuna;lacuna
20152;Ribeirão Sossego;Sorriso;0;0;2;6;8;lacuna;lacuna
35105;Roncador VI SEDE;Querência;0;0;2;6;8;lacuna;lacuna
26536;SAAF;Nossa Senhora do Livramento;0;0;2;6;8;lacuna;lacuna
31258;Salinas;Nossa Senhora do Livramento;0;0;2;6;8;lacuna;lacuna
277;Santa Juliana I;Campo Verde;0;0;3;5;8;nao;lacuna
276;Santa Juliana II;Campo Verde;0;0;2;6;8;lacuna;lacuna
34508;Santa Terezinha;Querência;0;0;2;6;8;lacuna;lacuna
27890;Sitio Morada das Rosas;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
5328;Sitio Pica Pau;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
26538;Sitio Pirapora;Nossa Senhora do Livramento;0;0;2;6;8;lacuna;lacuna
37396;Solimões Indústria e Comércio de Óleos e Proteínas Ltda ? Barragem I;Nossa Senhora do Livramento;0;0;2;6;8;lacuna;lacuna
360;Sítio Boa Vista;Rondonópolis;0;0;2;6;8;lacuna;lacuna
35636;Sítio Bom Futuro;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
31769;Sítio Estrela;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
36611;Sítio Navarro I;Vera;0;0;2;6;8;lacuna;lacuna
36350;Sítio Nossa Senhora Aparecida;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
34631;Sítio Recanto Feliz – Lote Nº 131-B;Vera;0;0;2;6;8;lacuna;lacuna
21002;Sítio Santa Helena;Rondolândia;0;0;2;6;8;lacuna;lacuna
20146;Sítio São José;Nova Marilândia;0;0;2;6;8;lacuna;lacuna
333;Sítio São Judas Tadeu;Alta Floresta;0;0;2;6;8;lacuna;lacuna
37415;Sítio São Vicente;Sorriso;0;0;2;6;8;lacuna;lacuna
22397;T.I Sangradouro;General Carneiro;0;0;2;6;8;lacuna;lacuna
35482;Tanque Cascata Produtiva;Serra Nova Dourada;0;0;2;6;8;lacuna;lacuna
35322;Tanque Pulmão - Reservatório 1;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
35286;Tanque Pulmão - Reservatório 2;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
35257;Tanque Pulmão Agropecuária Roncador;Querência;0;0;2;6;8;lacuna;lacuna
37386;Tanque Pulmão Fazenda Jacarandá;Araguaiana;0;0;2;6;8;lacuna;lacuna
35083;Tanque Pulmão Trojan;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
33358;Taquaral II;Nossa Senhora do Livramento;0;0;2;6;8;lacuna;lacuna
33360;Três Marias II;Ribeirão Cascalheira;0;0;2;6;8;lacuna;lacuna
34233;UHE Juruena - Barragem UHE Juruena;Sapezal;0;0;2;6;8;lacuna;lacuna
34145;UHE Manso - Barragem da Margem Direita;Chapada dos Guimarães;0;0;2;6;8;lacuna;lacuna
34146;UHE Manso - Barragem da Margem Esquerda;Chapada dos Guimarães;0;0;2;6;8;lacuna;lacuna
29564;UISA A;Barra do Bugres;0;0;2;6;8;lacuna;lacuna
30886;UISA A;Nova Olímpia;0;0;2;6;8;lacuna;lacuna
35701;V.S. de Souza & Cia LTDA ? Barramento;Rondonópolis;0;0;2;6;8;lacuna;lacuna
33981;Vila Rica IV;Vila Rica;0;0;2;6;8;lacuna;lacuna
34474;Vila Rica IX;Vila Rica;0;0;2;6;8;lacuna;lacuna
34471;Vila Rica VII;Vila Rica;0;0;2;6;8;lacuna;lacuna
34473;Vila Rica VIII;Vila Rica;0;0;2;6;8;lacuna;lacuna
20130;barramento 1B;Alta Floresta;0;0;2;6;8;lacuna;lacuna
20132;barramento 4;Alta Floresta;0;0;3;5;8;nao;lacuna
21935;córrego Sapateiro;Várzea Grande;0;0;2;6;8;lacuna;lacuna
26532;ÁGUAS DE PRIMAVERA LTDA;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
34483;BARRAGEM MANAH 1;Nossa Senhora do Livramento;0;1;3;4;7;lacuna;lacuna
26448;Barragem 1 - PREFEITURA MUNICIPAL DE CAMPO VERDE;Campo Verde;1;0;1;6;7;lacuna;lacuna
31709;Barragem Chácara nº 270;Sinop;1;0;1;6;7;lacuna;lacuna
31656;Barragerm Chácara nº269;Sinop;1;0;1;6;7;lacuna;lacuna
32400;FAZENDA HARAS;Água Boa;1;0;1;6;7;lacuna;lacuna
4594;PCH São Tadeu I - São Tadeu I;Cuiabá;1;0;2;5;7;nao;lacuna
4336;UHE Juba II - Juba II;Barra do Bugres;1;0;2;5;7;nao;lacuna
26147;BR ÁGUA DE COCO;Nossa Senhora do Livramento;0;2;2;4;6;lacuna;lacuna
29381;BR03;Nossa Senhora do Livramento;1;1;2;4;6;lacuna;lacuna
21946;Fortuna;Pontes e Lacerda;1;1;3;3;6;nao;lacuna
26254;Neta;Nossa Senhora do Livramento;1;1;3;3;6;nao;lacuna
22164;T G de Souza;Nossa Senhora do Livramento;1;1;3;3;6;nao;lacuna
1267;BACIA DE REJEITO MINERGOLD;Nossa Senhora do Livramento;2;0;3;3;6;lacuna;lacuna
29888;BARRAGEM FAZENDA PANFLORA;Rosário Oeste;2;0;3;3;6;lacuna;lacuna
26240;BP-01;Nossa Senhora do Livramento;2;0;3;3;6;lacuna;lacuna
26241;BP-02;Nossa Senhora do Livramento;2;0;3;3;6;lacuna;lacuna
30913;Barragem Fazenda Adriana;Guiratinga;2;0;3;3;6;lacuna;lacuna
26236;Barragem Fazenda Aguassu;Nossa Senhora do Livramento;2;0;3;3;6;lacuna;lacuna
35148;Barragem Fazenda Ana Paula;Itiquira;2;0;3;3;6;lacuna;lacuna
35537;Barragem Fazenda Barreiro III;Sorriso;2;0;3;3;6;lacuna;lacuna
35379;Barragem Fazenda Belo Horizonte;Barra do Garças;2;0;3;3;6;lacuna;lacuna
36471;Barragem Fazenda Campina do Sul;Tapurah;2;0;3;3;6;lacuna;lacuna
35248;Barragem Fazenda Divisa;Vila Rica;2;0;3;3;6;lacuna;lacuna
34579;Barragem Fazenda Dois Filhos;Água Boa;2;0;3;3;6;lacuna;lacuna
35382;Barragem Fazenda Jaó II;Nova Xavantina;2;0;3;3;6;lacuna;lacuna
37420;Barragem Fazenda Laualo – Morada Nova;São Félix do Araguaia;2;0;3;3;6;lacuna;lacuna
37419;Barragem Fazenda Marajoara;Itiquira;2;0;3;3;6;lacuna;lacuna
31618;Barragem Fazenda Morada do Sol;Cáceres;2;0;3;3;6;lacuna;lacuna
31744;Barragem Fazenda Nossa Senhora Salete;Vera;2;0;3;3;6;lacuna;lacuna
36502;Barragem Fazenda Passo Fundo;Canarana;2;0;3;3;6;lacuna;lacuna
35239;Barragem Fazenda Sagarana;Canarana;2;0;3;3;6;lacuna;lacuna
35226;Barragem Fazenda Santa Fé do Colorado;Itiquira;2;0;3;3;6;lacuna;lacuna
35149;Barragem Fazenda Tocantins;Nova Ubiratã;2;0;3;3;6;lacuna;lacuna
21954;Barragem Magrini;Poconé;2;0;3;3;6;lacuna;lacuna
5169;CGH Diamante - Diamante;Nortelândia;2;0;1;5;6;ok;lacuna
787;CHICO;Poconé;2;0;3;3;6;lacuna;lacuna
26629;DIEGO;Poconé;2;0;3;3;6;lacuna;lacuna
31569;Fazenda Luta;Confresa;2;0;1;5;6;ok;lacuna
386;Fazenda Macape;Sorriso;2;0;1;5;6;nao;lacuna
894;LU;Poconé;2;0;3;3;6;lacuna;lacuna
26171;MULTI 1;Nossa Senhora do Livramento;2;0;3;3;6;lacuna;lacuna
5097;PCH Bocaiúva - PCH Bocaiúva;Brasnorte;2;0;1;5;6;ok;lacuna
4925;PCH Cabeça de Boi - Cabeça de Boi;Alta Floresta;2;0;1;5;6;nao;lacuna
5038;PCH Canoa Quebrada - 1;Sorriso;2;0;1;5;6;ok;lacuna
20617;PCH Casca III - Casca III;Chapada dos Guimarães;2;0;1;5;6;nao;lacuna
5159;PCH Da Fazenda - Da Fazenda;Alta Floresta;2;0;1;5;6;nao;lacuna
4955;PCH Figueirópolis - Figueirópolis;Indiavaí;2;0;1;5;6;ok;lacuna
4172;PCH Garganta da Jararaca - Garganta da Jararaca;Nova Maringá;2;0;1;5;6;ok;lacuna
20457;PCH Graça Brennand (Antiga Terra Santa)  - Dique Graça Brennand;Tangará da Serra;2;0;1;5;6;ok;lacuna
4297;PCH Graça Brennand (Antiga Terra Santa)  - Graça Brennand;Tangará da Serra;2;0;1;5;6;ok;lacuna
4202;PCH Indiavaí - Indiavaí;Jauru;2;0;1;5;6;ok;lacuna
4682;PCH Juína - Barragem da PCH Juína;Juína;2;0;1;5;6;ok;lacuna
4489;PCH Lajari - Barragem Laje;Alto Taquari;2;0;1;5;6;nao;lacuna
20534;PCH Lajari - Barragem Taquari;Alto Taquari;2;0;1;5;6;nao;lacuna
4518;PCH Ombreiras - Ombreiras;Araputanga;2;0;1;5;6;ok;lacuna
4410;PCH Pampeana - Pampeana;Tangará da Serra;2;0;1;5;6;ok;lacuna
4350;PCH Riacho Preto - PCH RIACHO PRETO;Querência;2;0;1;5;6;ok;lacuna
4487;PCH Salto - Salto;Indiavaí;2;0;1;5;6;ok;lacuna
4256;PCH Salto Corgão - Salto Corgão;Nova Lacerda;2;0;1;5;6;ok;lacuna
948;Rejeito;Juína;2;0;3;3;6;lacuna;lacuna
31954;SS RANCH;Cuiabá;2;0;1;5;6;ok;lacuna
4814;UHE Colíder - Colíder;Nova Canaã do Norte;2;0;1;5;6;ok;lacuna
4157;UHE Dardanelos - UHE Dardanelos;Aripuanã;2;0;1;5;6;ok;lacuna
5212;UHE Guaporé - Guaporé;Vale de São Domingos;2;0;1;5;6;ok;lacuna
20613;UHE Itiquira (Casas de Forças  I e  II)  - Canal de Adução I;Itiquira;2;0;1;5;6;ok;lacuna
20612;UHE Itiquira (Casas de Forças  I e  II)  - Dique da Câmara de Carga do Circuito I;Itiquira;2;0;1;5;6;ok;lacuna
4723;UHE Itiquira (Casas de Forças  I e  II)  - Itiquira;Itiquira;2;0;1;5;6;ok;lacuna
20615;UHE Jauru - Barragem Auxiliar;Vila Bela da Santíssima Trindade;2;0;1;5;6;ok;lacuna
5108;UHE Jauru - Barragem Principal;Vila Bela da Santíssima Trindade;2;0;1;5;6;ok;lacuna
4642;UHE Juba I - Juba I;Tangará da Serra;2;0;1;5;6;ok;lacuna
4436;UHE Manso - Barragem de Terra do Leito do Rio;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
4224;UHE Manso - Dique 1;Nobres;2;0;1;5;6;ok;lacuna
20601;UHE Manso - Dique 2;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
20602;UHE Manso - Dique 3;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
20603;UHE Manso - Dique 4;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
20604;UHE Manso - Dique 5;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
20605;UHE Manso - Dique 6;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
20606;UHE Manso - Dique 7;Chapada dos Guimarães;2;0;1;5;6;ok;lacuna
4946;UHE Ponte de Pedra - Barragem Principal;Itiquira;2;0;1;5;6;ok;lacuna
20480;UHE Ponte de Pedra - Canal de Adução;Itiquira;2;0;1;5;6;ok;lacuna
5140;UHE Salto Apiacás - Salto Apiacás;Juara;2;0;1;5;6;nao;lacuna
20653;UHE Sinop - Sinop;Cláudia;2;0;1;5;6;ok;lacuna
5056;UHE São Manoel - 1;Paranaíta;2;0;1;5;6;ok;lacuna
21944;Alvo Crente;Paranaíta;2;1;2;3;5;lacuna;lacuna
29886;B1;Araguaiana;2;1;2;3;5;lacuna;lacuna
35097;B1;Araguaiana;2;1;2;3;5;lacuna;lacuna
30462;BARRAGEM 01;Cláudia;2;1;2;3;5;lacuna;lacuna
35573;BARRAGEM DO POÇO;Pontes e Lacerda;2;1;2;3;5;lacuna;lacuna
37433;BARRAGEM PICOLÉ;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
35160;BARRAGEM SANTA TEREZINHA;Nova Santa Helena;2;1;2;3;5;lacuna;lacuna
21949;BARRAGEM ÁGUA BRANCA;Rosário Oeste;2;1;2;3;5;lacuna;lacuna
29384;BR SANTA FELICIDADE 04;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
26265;BRAVO II;Várzea Grande;2;1;2;3;5;lacuna;lacuna
31525;BRAVO IV;Várzea Grande;2;1;2;3;5;lacuna;lacuna
27626;Barragem - Valdenir;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
29953;Barragem 02;Cláudia;2;1;2;3;5;lacuna;lacuna
26130;Barragem B1;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
34856;Barragem GMX;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
35168;Barragem Jatobá ? Principal;Vila Bela da Santíssima Trindade;2;1;2;3;5;lacuna;lacuna
29377;Barragem MSJ;Cuiabá;2;1;2;3;5;lacuna;lacuna
27627;Barragem Novo Astro;Nova Bandeirantes;2;1;2;3;5;lacuna;lacuna
34737;Barragem PM1;Juruena;2;1;2;3;5;lacuna;lacuna
32031;Barragem Rejeito Max 2;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
35120;Barragem Sankara;Nova Lacerda;2;1;2;3;5;lacuna;lacuna
26146;Barragem TB;Cuiabá;2;1;2;3;5;lacuna;lacuna
29380;Barragem de Rejeito Capim Gold 2;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
218;Barragem do Córrego Longa Vida;Vila Bela da Santíssima Trindade;2;1;2;3;5;lacuna;lacuna
35359;Barragem do Parque Oeste;Lucas do Rio Verde;2;1;2;3;5;lacuna;lacuna
20133;Barragem Água Azul;Campo Verde;2;1;2;3;5;lacuna;lacuna
31643;Beariz;Pontes e Lacerda;2;1;2;3;5;lacuna;lacuna
36585;CPO1;Pontes e Lacerda;2;1;2;3;5;lacuna;lacuna
22041;Dorival;Nova Santa Helena;2;1;2;3;5;lacuna;lacuna
23802;JABURU 2;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
29386;LD-01;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
35099;LV-01;Pontes e Lacerda;2;1;2;3;5;lacuna;lacuna
27897;MOCOTÓ;Poconé;2;1;2;3;5;lacuna;lacuna
29383;Mineração Livramento;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
27549;Novo Astro I;Nova Bandeirantes;2;1;2;3;5;lacuna;lacuna
29388;P.R.A;Pontes e Lacerda;2;1;2;3;5;lacuna;lacuna
32385;QB-01;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
26266;SERRA;Vila Bela da Santíssima Trindade;2;1;2;3;5;lacuna;lacuna
22158;Santa Helena;Nova Santa Helena;2;1;2;3;5;lacuna;lacuna
31606;Santa Maria;Vera;2;1;2;3;5;lacuna;lacuna
29378;TB04;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
37548;TSF Figueira Branca;Nova Santa Helena;2;1;2;3;5;lacuna;lacuna
26267;Tadeu;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
29376;VALE DO OURO;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
8006;VALE DOURADO;Rosário Oeste;2;1;2;3;5;lacuna;lacuna
26231;VALE GOLD;Nossa Senhora do Livramento;2;1;2;3;5;lacuna;lacuna
35081;VICTOR;Poconé;2;1;2;3;5;lacuna;lacuna
36582;Árica;Cuiabá;2;1;2;3;5;lacuna;lacuna
21945;ARENAL;Aripuanã;3;0;2;3;5;lacuna;lacuna
27896;BARBA;Poconé;3;0;2;3;5;lacuna;lacuna
8079;BARRAGEM  BLOCO NORTE;Nova Santa Helena;3;0;2;3;5;lacuna;lacuna
26234;BARRAGEM BLOCO  SUL;Nova Santa Helena;3;0;2;3;5;lacuna;lacuna
26235;BARRAGEM COOP 01;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
27620;BARRAGEM DE MINERAÇÃO;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
35611;BARRAGEM DE MINERAÇÃO HUMBERTO;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
31358;BARRAGEM DE REJEITO NORMA;Poconé;3;0;2;3;5;lacuna;lacuna
582;BOM PASTOR;Poconé;3;0;2;3;5;lacuna;lacuna
27570;BR ÁGUIA DO SOL;Santo Antônio de Leverger;3;0;2;3;5;lacuna;lacuna
26158;BRITO;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
21948;Bacia de Decantação S1;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
26142;Barragem  LVR;Juína;3;0;2;3;5;lacuna;lacuna
35939;Barragem Barba 02;Poconé;3;0;2;3;5;lacuna;lacuna
31784;Barragem Canaã;Tapurah;3;0;2;3;5;lacuna;lacuna
21950;Barragem Candonga;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
35121;Barragem Canário;Barra do Garças;3;0;2;3;5;lacuna;lacuna
26156;Barragem JL;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
26169;Barragem Jauru;São José dos Quatro Marcos;3;0;2;3;5;lacuna;lacuna
8014;Barragem Salinas 1;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
8041;Barragem T04;Cuiabá;3;0;2;3;5;lacuna;lacuna
7996;Barragem T05;Poconé;3;0;2;3;5;lacuna;lacuna
7995;Barragem T06;Poconé;3;0;2;3;5;lacuna;lacuna
22006;Barragem T09;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
26239;Barragem Torio 01;Paranaíta;3;0;2;3;5;lacuna;lacuna
35486;Barragem V;Serra Nova Dourada;3;0;2;3;5;lacuna;lacuna
32390;Barragem VERA;Poconé;3;0;2;3;5;lacuna;lacuna
32394;Barragem XAVIER;Poconé;3;0;2;3;5;lacuna;lacuna
29382;Barragem de Rejeito - Mineração Ouro Fino;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
27624;Barragem_Valdenir2;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
35254;Beariz 2;Pontes e Lacerda;3;0;2;3;5;lacuna;lacuna
8001;CAMPOS;Poconé;3;0;2;3;5;lacuna;lacuna
29387;CATARINO;Poconé;3;0;2;3;5;lacuna;lacuna
22042;Fazenda Nova;Poconé;3;0;2;3;5;lacuna;lacuna
5475;GAÚCHO;Poconé;3;0;2;3;5;lacuna;lacuna
27572;LIPINISKY;Carlinda;3;0;2;3;5;lacuna;lacuna
20403;MANÉ;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
20401;MARANATA II;Poconé;3;0;2;3;5;lacuna;lacuna
30797;Martins 2;Poconé;3;0;2;3;5;lacuna;lacuna
30135;NSL 01;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
899;OURINHOS I;Poconé;3;0;2;3;5;lacuna;lacuna
4843;PCH Braço Norte II - Barragem da Usina Braço Norte II;Guarantã do Norte;3;0;0;5;5;ok;lacuna
4580;PCH Cidezal - Principal;Sapezal;3;0;0;5;5;ok;lacuna
4211;PCH Engenheiro José Gelásio da Rocha - Barragem Principal;Rondonópolis;3;0;0;5;5;ok;lacuna
4216;PCH Ilha Comprida - Barramento PCH Ilha Comprida;Campos de Júlio;3;0;0;5;5;ok;lacuna
4330;PCH Paranatinga II - Paranatinga II;Paranatinga;3;0;0;5;5;ok;lacuna
5176;PCH Parecis - Principal;Sapezal;3;0;0;5;5;ok;lacuna
4984;PCH Poxoréo (José Fragelli) - Poxoréo;Poxoréu;3;0;0;5;5;ok;lacuna
4257;PCH Primavera - Primavera;Poxoréu;3;0;0;5;5;ok;lacuna
4888;PCH Rondon - Principal;Sapezal;3;0;0;5;5;ok;lacuna
5054;PCH Sapezal - Principal;Sapezal;3;0;0;5;5;ok;lacuna
4313;PCH Segredo - Barramento PCH Segredo;Sapezal;3;0;0;5;5;ok;lacuna
4519;PCH São Lourenço (Antiga Zé Fernando) - São Lourenço;Juscimeira;3;0;0;5;5;ok;lacuna
4212;PCH Telegráfica - Principal;Sapezal;3;0;0;5;5;ok;lacuna
27623;PURO OURO;Cuiabá;3;0;2;3;5;lacuna;lacuna
36607;Primavera;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
5458;RODUÍ II;Poconé;3;0;2;3;5;lacuna;lacuna
22157;Rabo de Bica;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
26261;SR.PEDRINHO;Pontes e Lacerda;3;0;2;3;5;lacuna;lacuna
27573;STC03;Poconé;3;0;2;3;5;lacuna;lacuna
27571;Santa Bárbara;Nossa Senhora do Livramento;3;0;2;3;5;lacuna;lacuna
31383;SÃO RAFAEL;Poconé;3;0;2;3;5;lacuna;lacuna
27628;TARUMÃ II;Poconé;3;0;2;3;5;lacuna;lacuna
27898;VCS;Poconé;3;0;2;3;5;lacuna;lacuna
574;Barragem de Rejeito 01;Nossa Senhora do Livramento;3;1;1;3;4;ok;lacuna
35082;Barragem de Rejeito 01;Nossa Senhora do Livramento;3;1;1;3;4;ok;lacuna
21951;Barragem de Mineração-CPM;Poconé;4;0;2;2;4;nao;lacuna
8002;BACIA DE REJEITOS BOM JARDIM;Poconé;4;1;1;2;3;ok;lacuna
8003;BACIA DE REJEITOS SÃO BENTO;Poconé;4;1;1;2;3;ok;lacuna
26131;BARRAGEM JVR;Cuiabá;4;1;1;2;3;ok;lacuna
21927;BR BRASÃO;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
5477;BR ISMAEL;Poconé;4;1;1;2;3;ok;lacuna
22009;BR SANTA FELICIDADE 02;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
28934;BR02;Nossa Senhora do Livramento;4;1;0;3;3;ok;lacuna
26164;Bacia Grota da Onça;Pontes e Lacerda;4;1;1;2;3;ok;lacuna
1265;Bacia de Rejeitos;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
21952;Barragem Jatobá;Poconé;4;1;1;2;3;ok;lacuna
21957;Barragem T08;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
22007;Barragem TB02;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
5560;Barragem de Rejeito Estrela;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
5562;Barragem de Rejeito Estrela 02;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
5559;Barragem de Rejeito Estrela 03;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
5603;Barragem de Rejeitos Bom Futuro;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
26145;Barragem de Rejeitos SB 02;Poconé;4;1;1;2;3;ok;lacuna
5648;Barragem do Serginho;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
26150;CHIMBUVA;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
22011;Davi;Poconé;4;1;1;2;3;ok;lacuna
23801;Isa;Poconé;4;1;1;2;3;ok;lacuna
31305;Manga;Pontes e Lacerda;4;1;1;2;3;ok;lacuna
5563;Santa Maria;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
29385;TR1;Nossa Senhora do Livramento;4;1;1;2;3;ok;lacuna
26139;TUPA 2;Poconé;4;1;1;2;3;ok;lacuna
26140;TUPA 3;Poconé;4;1;1;2;3;ok;lacuna
34787;Tupa 1;Poconé;4;1;1;2;3;ok;lacuna
26138;Barragem Serrinha;Cuiabá;5;0;1;2;3;ok;lacuna
21943;Elvo Captação;Pontes e Lacerda;5;0;1;2;3;ok;lacuna
27619;MD-01;Nova Lacerda;5;0;1;2;3;ok;lacuna
20335;Alain II;Poconé;5;1;0;2;2;ok;lacuna
20382;B1;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
1263;B5;Nova Lacerda;5;1;0;2;2;ok;lacuna
1279;BARRAGEM T01;Poconé;5;1;0;2;2;ok;lacuna
5794;BARRAGEM T02;Cuiabá;5;1;0;2;2;ok;lacuna
20411;BARRAGEM T03;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
27548;BIG BERION;Pontes e Lacerda;5;1;0;2;2;ok;lacuna
586;BR BOSCO;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
21940;BR PIRÂMIDE;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
5573;BR SANTA 01;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
588;BR SANTA FELICIDADE;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
27937;BRAVO 1;Várzea Grande;5;1;0;2;2;ok;lacuna
20391;Barragem 01;Nossa Senhora do Livramento;5;1;0;2;2;ok;lacuna
