codigo_cnes;nome_fantasia;nome_razao_social;codigo_municipio;municipio;no_eixo_montante;no_eixo_jusante;bairro_estabelecimento;endereco_estabelecimento;descricao_esfera_administrativa;descricao_nivel_hierarquia;descricao_turno_atendimento;codigo_tipo_unidade;tipo_gestao;atendimento_hospitalar;atendimento_ambulatorial;ambulatorial_sus;centro_cirurgico;centro_obstetrico;centro_neonatal;servico_apoio;latitude;longitude;numero_telefone_estabelecimento;data_atualizacao
5270944;MOHAMED KASSEM OMAIS;MOHAMED KASSEM OMAIS;510340;Cuiabá;Sim;Sim;LIXEIRA;RUA CORUMBA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.592475978118895;-56.08989822963437;65 3322-6138;2025-11-13
5270952;ODERLINO RODRIGUES DE GODOY;ODERLINO RODRIGUES DE GODOY;510340;Cuiabá;Sim;Sim;GOIABEIRAS;RUA 24 DE OUTUBRO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.591670505767592;-56.10539154331122;65 3623-1696;2025-09-03
5271053;ROZENO BENEDITO SOUZA DA COSTA;ROZENO BENEDITO SOUZA DA COSTA;510340;Cuiabá;Sim;Sim;LIXEIRA;RUA CORUMBA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.591346377853638;-56.088276950852396;;2025-09-03
5271088;SANDRA APARECIDA MOREIRA GOMES MONTEIRO;SANDRA APARECIDA MOREIRA GOMES MONTEIRO;510340;Cuiabá;Sim;Sim;CENTRO SUL;RUA THOGO DA SILVA PEREIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.6056077;-56.1001724;65 3622-2255;2025-09-03
5271126;SANDRA ROSA TEIXEIRA;SANDRA ROSA TEIXEIRA;510340;Cuiabá;Sim;Sim;MIGUEL SUTIL;RUA G;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5843648;-56.0609066;65 3642-5146;2025-09-03
5271134;UBIRAJARA LUPOLI BARBOSA;UBIRAJARA LUPOLI BARBOSA;510340;Cuiabá;Sim;Sim;LIXEIRA;AVENIDA RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5928658;-56.092424;;2025-09-03
5273765;LAWRENCE COSTA SAMPAIO;LAWRENCE COSTA SAMPAIO;510340;Cuiabá;Sim;Sim;JARDIM CALIFORNIA;AVENIDA TANCREDO NEVES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.618886351588099;-56.076552681321665;;2025-11-13
5273803;SIMONE MARQUES DE SOUZA FONSECA;SIMONE MARQUES DE SOUZA FONSECA;510340;Cuiabá;Sim;Sim;JARDIM CALIFORNIA;AVENIDA TANCREDO NEVES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.62265205;-56.075706226282804;;2025-09-03
5274214;MARCO AURELIO SILVA RIBEIRO;MARCO AURELIO SILVA RIBEIRO;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;RUA BOSQUE DA SAUDE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.621782505407358;-56.04932635258363;65 3642-3570;2025-11-27
5278376;MICHELLE CHRISTINA DE ARRUDA CAMPOS;MICHELLE CHRISTINA DE ARRUDA CAMPOS;510340;Cuiabá;Sim;Sim;DUQUE DE CAXIAS;AVENIDA SENADOR FILINTO MULLER;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.587888753303414;-56.10530117398572;65 3623-6475;2025-11-27
5278600;DAGOBERTO PASCHOAL FIGUEIRA PERES;DAGOBERTO PASCHOAL FIGUEIRA PERES;510340;Cuiabá;Sim;Sim;POPULAR;RUA 24 DE OUTUBRO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-15.59634153983764;-56.098657423006216;65 3661-2888;2025-09-03
5278619;MONICA MARIA PEDROX PERES;MONICA MARIA PEDROX PERES;510340;Cuiabá;Sim;Sim;JARDIM VISTA ALEGRE;RUA 24 DE OUTUBRO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596314434704208;-56.09865684769411;65 3661-2888;2026-03-10
5278635;GRACIELA ARAUJO DO ESPIRITO SANTO;GRACIELA ARAUJO DO ESPIRITO SANTO;510340;Cuiabá;Sim;Sim;JD MARIANA;AVENIDA MIGUEL SUTIL;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.582657621476805;-56.11172456273856;30283223;2025-11-04
5278643;FAUZE OMAR;FAUZE OMAR;510340;Cuiabá;Sim;Sim;DUQUE DE CAXIAS;TRAVESSA CORONEL FRANCISCO P DE OLIVEIRA;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03
5278694;ELIANNE MARIA FERREIRA CURVO;ELIANNE MARIA FERREIRA CURVO;510340;Cuiabá;Sim;Sim;CENTRO;AVENIDA ISAAC POVOAS;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.59652175536762;-56.10012648720493;;2025-10-17
5278708;EDSON VIRGILIO MARTINS;EDSON VIRGILIO MARTINS;510340;Cuiabá;Sim;Sim;DOM AQUINO;RUA GENERAL MELLO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;65 3623-2175;2025-09-03
5278724;CARLA MARQUES RONDON CAMPOS;CARLA MARQUES RONDON CAMPOS;510340;Cuiabá;Sim;Sim;JARDIM PRIMAVERA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.594979070672654;-56.11852129647282;;2025-09-03
5278732;BRUNO BELTRAO DE SOUZA;BRUNO BELTRAO DE SOUZA;510340;Cuiabá;Sim;Sim;LIXEIRA;RUA CORUMBA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.591371567084172;-56.08823202414428;65 3623-3980;2025-09-03
5278740;BENEDITO SALDANHA FILHO;BENEDITO SALDANHA FILHO;510340;Cuiabá;Sim;Sim;CENTRO SUL;RUA GENERAL VALLE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03
5278775;ANTONIO CARLOS ARRUDA OLIVEIRA;ANTONIO CARLOS ARRUDA OLIVEIRA;510340;Cuiabá;Sim;Sim;CENTRO NORTE;RUA MARECHAL FLORIANO PEIXOTO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.59218642294412;-56.099001121935636;;2025-09-03
5278783;ANDERSON KUNTZ GRZESIUK;ANDERSON KUNTZ GRZESIUK;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.59476509002692;-56.11956645801509;65;2025-09-03
5278791;VICTOR RODRIGUES;VICTOR RODRIGUES;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA ACLIMACAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.585069062500866;-56.08005386992455;65 3051-2250;2025-09-03
5278805;VALERIA REGINA COSTA LEITE;VALERIA REGINA COSTA LEITE;510340;Cuiabá;Sim;Sim;CENTRO SUL;RUA TEN CEL THOGO DA SILVA PEREIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;65 3622-2255;2025-09-03
5278813;SEBASTIAO FERNANDEZ;SEBASTIAO FERNANDEZ;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.594995544805572;-56.117937138936696;65 3051-3194;2025-09-03
5278821;RICARDO DE MATOS CHICONELLI;RICARDO DE MATOS CHICONELLI;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.594985211002884;-56.118336787938105;65 3052-8208;2025-09-03
5278848;PEDRO ERNESTO PULCHERIO;PEDRO ERNESTO PULCHERIO;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALUF;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.579147415143844;-56.11116947980769;65 3618-8122;2025-11-27
5278856;NILZA MARIA DE FIGUEIREDO EPAMINONDAS;NILZA MARIA DE FIGUEIREDO EPAMINONDAS;510340;Cuiabá;Sim;Sim;QUILOMBO;AV SENADOR FILINTO MULLER;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.581380797742344;-56.1008080051708;65 3322-8660;2025-11-13
5278864;NILZA CARDOSO DOURADO;NILZA CARDOSO DOURADO;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA ACLIMACAO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.585072361345098;-56.080045362506254;65 3051-2250;2025-09-03
5278880;MARIA JULIA VENTRESQUI GUEDES FERNANDEZ;MARIA JULIA VENTRESQUI GUEDES FERNANDEZ;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.595025510724227;-56.11806300080376;65 3051-3000;2025-09-03
5278899;MARIA INES BARROS TENUTA;MARIA INES BARROS TENUTA;510340;Cuiabá;Sim;Sim;CENTRO NORTE;RUA CANDIDO MARIANO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.576288122642115;-56.07159279613649;65 3624-3758;2025-11-28
5278902;MARCO YUNES CASAROTTO;MARCO YUNES CASAROTTO;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.594998384339132;-56.118016062348;65 3321-0304;2025-09-03
5278910;MARCO SERGIO CABRAL CORREA;MARCO SERGIO CABRAL CORREA;510340;Cuiabá;Sim;Sim;CENTRO NORTE;RUA CTE COSTA;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.595371870068659;-56.09716859586137;65 3321-2777;2025-09-03
5278929;MARCELO COLOGNESE;MARCELO COLOGNESE;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;;2025-12-17
5278937;LUIZ DE GONZAGA FIGUEIREDO;LUIZ DE GONZAGA FIGUEIREDO;510340;Cuiabá;Sim;Sim;CENTRO NORTE;RUA GENERAL VALE;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3051-1946;2025-09-03
5278953;LUIZ AUGUSTO CAVALLINI MENECHINO;LUIZ AUGUSTO CAVALLINI MENECHINO;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.58115819161193;-56.07745030640523;65 3642-2617;2025-11-27
5278961;LUIZ ARTHUR DE FARIA FIGUEIREDO;LUIZ ARTHUR DE FARIA FIGUEIREDO;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA GENERAL RAMIRO DE NORONHA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5958943;-56.1110745;65 3321-5034;2025-09-03
5278988;LUIS FELIPE SABOIA RIBEIRO FILHO;LUIS FELIPE SABOIA RIBEIRO FILHO;510340;Cuiabá;Sim;Sim;CENTRO;RUA GENERAL VALE;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3322-3796;2025-09-03
5278996;LAUZAMAR ROGE SALOMAO JUNIOR;LAUZAMAR ROGE SALOMAO JUNIOR;510340;Cuiabá;Sim;Sim;JD MARIANA;RUA ADEL MALUF;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.587199412048662;-56.128107659132766;;2025-11-13
5279011;JOSEMAR HONORIO BARRETO;JOSEMAR HONORIO BARRETO;510340;Cuiabá;Sim;Sim;BAU;AVENIDA HIST RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.590180707937106;-56.0868926926357;;2025-09-03
5279097;IVONETE DE FATIMA CALLEGARI PADOIN;IVONETE DE FATIMA CALLEGARI PADOIN;510340;Cuiabá;Sim;Sim;PORTO;RUA COMANDANTE COSTA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5976142;-56.099541;65 3624-5277;2025-09-03
5279100;GABRIELA ALONSO CORREA DA COSTA CHICONELLI;GABRIELA ALONSO CORREA DA COSTA CHICONELLI;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.59535361057792;-56.1179121261465;65 3052-8208;2026-03-10
5279119;EDUARDO BENEVIDES LINDOTE FILHO;EDUARDO BENEVIDES LINDOTE FILHO;510340;Cuiabá;Sim;Sim;CENTRO SUL;RUA BARAO DE MELGACO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.603583823571116;-56.1035815693836;65 3622-2005;2025-10-17
5279135;DALVA NOELI CORDEIRO;DALVA NOELI CORDEIRO;510340;Cuiabá;Sim;Sim;BAU;RUA CORUMBA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.59091753388596;-56.088490070206916;65 3624-2194;2025-09-03
5279143;CYNTHIA CASTILHO MORENO;CYNTHIA CASTILHO MORENO;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.595021379539473;-56.11787276593585;;2025-09-03
5279151;AUGUSTO CESAR DA MOTA MENEZES;AUGUSTO CESAR DA MOTA MENEZES;510340;Cuiabá;Sim;Sim;POCAO;RUA MIRANDA REIS;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.595765092761203;-56.09710603952408;;2025-09-03
5279186;ANITA DE SOUZA MELO;ANITA DE SOUZA MELO;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALOUF;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3618-8000;2025-09-03
5279216;ALVARO ROBERTO DE ASSUMPCAO;ALVARO ROBERTO DE ASSUMPCAO;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALOUF;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.57895749029456;-56.11098093927441;65 3618-8000;2025-09-03
5279224;ABRAO ANTONIO SEBE;ABRAO ANTONIO SEBE;510340;Cuiabá;Sim;Sim;CENTRO;RUA 13 DE JUNHO;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3616-7000;2025-09-03
5279232;HELIO BORBA MORATELLI;HELIO BORBA MORATELLI;510340;Cuiabá;Sim;Sim;POCAO;RUA BELA VISTA;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.576821054701073;-56.0846548851546;65 3623-1782;2025-09-03
5279240;GERMANA DE FREITAS E SILVA MATIAS;GERMANA DE FREITAS E SILVA MATIAS;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA ACLIMACAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.587368086516847;-56.07751247583282;;2025-09-03
5282640;SONAR;MAURO FERREIRA PACHECO FILHO;510340;Cuiabá;Sim;Sim;BANDEIRANTES;RUA MANOEL GARCIA VELHO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.601287336464363;-56.094036276369174;65;2025-09-03
5282551;VENCESLAU DE MATOS DOURADO;VENCESLAU DE MATOS DOURADO;510340;Cuiabá;Sim;Sim;BOSUQE DA SAUDE;AVENIDA ACLIMACAO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.587548731547317;-56.0769844795784;65 3051-2250;2025-11-27
5282632;EUNICE MARTINS DE SOUZA E SILVA;EUNICE MARTINS DE SOUZA E SILVA;510340;Cuiabá;Sim;Sim;POCAO;RUA MIRANDA REIS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.603537457636019;-56.090891848515696;65 3624-2078;2025-10-17
5282659;DIVINO CEZAR DOS SANTOS;DIVINO CEZAR DOS SANTOS;510340;Cuiabá;Sim;Sim;CENTRO NORTE;RUA CANDIDO MARIANO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.593321538250459;-56.099634662510674;65 3624-0860;2025-10-17
5282667;AYRTON PULCHERIO FILHO;AYRTON PULCHERIO FILHO;510340;Cuiabá;Sim;Sim;CENTRO SUL;RUA THOGO DA SILVA PEREIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;65 3622-2255;2025-09-03
5282675;CLINICA VIVO MEDICINA;CLINICA VIVO MEDICINA LTDA;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;ACLIMACAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-15.58624342467115;-56.07865109710061;65 30252575;2026-07-07
5282683;DALTON FERREIRA;DALTON FERREIRA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.595104050343334;-56.11806186091386;6503051-3555;2025-09-03
5282691;ADEMAR RODRIGUES CARVALHO;ADEMAR RODRIGUES CARVALHO;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA MIGUEL SUTIL ED SANTA ROSA TOWER;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;(65) 3626-4500;2025-09-03
5282713;AFRANIO BATISTA DA COSTA;AFRANIO BATISTA DA COSTA;510340;Cuiabá;Sim;Sim;CENTO SUL;RUA THOGO P DA SILVA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.598030313157878;-56.10956222351848;65 3616-7001;2025-09-03
5282721;JOAO FELIX DIAS;JOAO FELIX DIAS;510340;Cuiabá;Sim;Sim;BAU;RUA CORUMBA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.59136058721943;-56.088228671935575;65 3623-9135;2025-09-03
5282756;CRISTINA GOULART LEMES DE MORAES;CRISTINA GOULART LEMES DE MORAES;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.594590373705344;-56.116652994920194;65 3051-3369;2025-10-17
5282764;SANDRA MARIA GEORGETO;SANDRA MARIA GEORGETO;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5955946;-56.1116329;65;2025-09-03
5282772;MARCIO CANAVARROS SERRA;MARCIO CANAVARROS SERRA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.595161094333951;-56.11795995696147;65 3051-3515;2025-09-03
5282799;JOAO BOSCO DE ALMEIDA DUARTE;JOAO BOSCO DE ALMEIDA DUARTE;510340;Cuiabá;Sim;Sim;CENTRO;RUA MARECHAL DEODORO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.5881466;-56.097385;65 3322-1545;2025-09-03
5282802;SHEILA HORST DUQUE GRIPP;SHEILA HORST DUQUE GRIPP;510340;Cuiabá;Sim;Sim;JARDIM DAS AMERICAS;AVENIDA BRASILIA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.606619367864646;-56.13176359238667;65 3627-2226;2025-09-03
5282810;CELSO MARCELO CUNHA;CELSO MARCELO CUNHA;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALUF;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.579307814591457;-56.11218810081482;65 3626-6757;2025-09-03
5282845;REJANE CESARIO LINDOTE;REJANE CESARIO LINDOTE;510340;Cuiabá;Sim;Sim;CENTRO SUL;RUA BARAO DE MELGACO;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.602453598121974;-56.10165549080115;65 3622-2005;2025-10-11
5282853;CELSO MARCELO CUNHA;CELSO MARCELO CUNHA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;RUA RAMIRO DE NORONHA;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.594710792914542;-56.112681391006255;65 3624-0150;2025-09-03
5282861;ANA HELENA DOTTA;ANA HELENA DOTTA;510340;Cuiabá;Sim;Sim;GOIABEIRAS;RUA 24 DE OUTUBRO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.591604626231655;-56.10548474945708;65 3623-1696;2025-09-03
5282918;DIJALMAS RIBEIRO DE CASTRO;DIJALMAS RIBEIRO DE CASTRO;510340;Cuiabá;Sim;Sim;BANDEIRANTES;RUA GENERAL VALLE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3624-4165;2025-09-03
5282934;BENEDITO CESARINO LARA FERNANDES;BENEDITO CESARINO LARA FERNANDES;510340;Cuiabá;Sim;Sim;BOSQUE DA SAUDE;AVENIDA HIST RUBENS DE MENDONCA;MUNICIPAL;;ATENDIMENTO SOMENTE A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.583375640949257;-56.07811734797833;65 3644-8060;2025-09-03
5282942;AUGUSTO CESAR REGIS DE OLIVEIRA;AUGUSTO CESAR REGIS DE OLIVEIRA;510340;Cuiabá;Sim;Sim;JARDIM CUIABA;AVENIDA DAS FLORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;65 3051-3550;2025-09-03
5282950;ARTHUR OCTAVIO MONTEIRO;ARTHUR OCTAVIO MONTEIRO;510340;Cuiabá;Sim;Sim;GOIABEIRAS;RUA ESTEVAO DE MENDONCA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3321-6034;2025-09-03
5282977;ARIADNE DE OLIVEIRA DESSUNTE FIGUEIREDO;ARIADNE DE OLIVEIRA DESSUNTE FIGUEIREDO;510340;Cuiabá;Sim;Sim;JARDIM EUROPA;RUA JORNALISTA JAQUES BRUNINI;MUNICIPAL;;ATENDIMENTO SOMENTE PELA MANHA;22;M;Não;Não;NAO;Não;Não;Não;Não;;;65 3634-4823;2025-09-03
5282985;ANTONIO MANUEL CARDOSO FERNANDES;ANTONIO MANUEL CARDOSO FERNANDES;510340;Cuiabá;Sim;Sim;JARDIM MARIANA;RUA ADEL MALUF;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.596;-56.097;65 3618-8131;2025-09-03
5282993;ANGELA APARECIDA SIQUINELLI;ANGELA APARECIDA SIQUINELLI;510340;Cuiabá;Sim;Sim;CENTRO;RUA TE CEL THOGO S PEREIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-15.604438749680694;-56.10211050142384;65 3622-2255;2025-09-03
