id_snisb;nome_powerbi;municipio_powerbi;comprimento_coroamento_m;altura_estimada_m;capacidade_estimada_m3;data_ultima_fiscalizacao;data_ultima_autuacao;data_inicio_fase_de_vida;data_inspecao_seguranca_regular;tipo_empreendedor;corpo_hidrico;data_atualizacao_registro;situacao_cadastro
37548;TSF Figueira Branca;NOVA SANTA HELENA;600;;;;;2026-04-24;;;;;
37571;Fazenda Confiança (Reservatório 2);VERA;572.25;;;;;2026-05-06;;Pessoa Física;SEM NOME;2026-07-28;
386;Fazenda Macape;SORRISO;0;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem da Fazenda Macape;2026-03-03;
387;Fazenda Pau da Onça;SANTA RITA DO TRIVELATO;0;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Pau da Onça;;
388;Fazenda Cabeceira;IPIRANGA DO NORTE;184.5;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Igor Rampelotto Gatto e outros;2024-10-03;
389;Fazenda Santo Antonio I;LUCAS DO RIO VERDE;0;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Ranchão;;
4157;UHE Dardanelos - UHE Dardanelos;ARIPUANÃ;2585;;;2026-07-01;;2011-08-09;2019-09-30;Empresas em Geral - Privado;Rio Canamã;;
4172;PCH Garganta da Jararaca - Garganta da Jararaca;NOVA MARINGÁ;1377;;;2026-07-01;;2006-11-28;2018-12-27;Empresas em Geral - Privado;Rio do Sangue;;
4178;PCH Esperança - DESVIO;COMODORO;;;;2026-07-01;;2012-09-27;;Empresas em Geral - Privado;Rio Piolhinho;;
4202;PCH Indiavaí - Indiavaí;JAURU;175;;;2026-07-01;;2003-08-01;2019-12-16;Empresas em Geral - Privado;;;
4207;PCH Sete Quedas Alta - Sete Quedas Alta;JUSCIMEIRA;372;;;2026-07-01;;2010-12-28;2020-01-30;Empresas em Geral - Privado;;;
4211;PCH Engenheiro José Gelásio da Rocha - Barragem Principal;RONDONÓPOLIS;286;;;;;2007-02-17;2019-02-05;Empresas em Geral - Privado;;;
4212;PCH Telegráfica - Principal;SAPEZAL;360;;;2026-07-01;;2011-08-27;2019-06-04;Empresas em Geral - Privado;;;
4216;PCH Ilha Comprida - Barramento PCH Ilha Comprida;CAMPOS DE JÚLIO;540;;;2026-07-01;;2013-07-04;2019-06-06;Empresas em Geral - Privado;;;
4218;PCH Maracanã - Córrego Maracanã;NOVA MARILÂNDIA;200;;;2026-07-01;;2013-08-20;;Empresas em Geral - Privado;;;
4224;UHE Manso - Dique 1;NOBRES;;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
4256;PCH Salto Corgão - Salto Corgão;NOVA LACERDA;40;;;2026-07-01;;2005-06-29;2019-08-21;Empresas em Geral - Privado;;;
4257;PCH Primavera - Primavera;POXORÉU;787.83;;;2026-07-01;;1995-12-01;2019-12-20;Empresas em Geral - Privado;;;
4278;PCH Inxú - S/N;NOVA MARINGÁ;480;;;2026-07-01;;2016-06-30;2019-11-30;Empresas em Geral - Privado;;;
4297;PCH Graça Brennand (Antiga Terra Santa)  - Graça Brennand;Tangará da Serra;1150;;;2026-07-01;;2008-06-28;2019-03-08;Empresas em Geral - Privado;;;
4313;PCH Segredo - Barramento PCH Segredo;SAPEZAL;790;;;2026-07-01;;2013-04-25;2019-05-28;Empresas em Geral - Privado;;;
4330;PCH Paranatinga II - Paranatinga II;PARANATINGA;867;;;2026-07-01;;2008-02-12;2018-12-27;Empresas em Geral - Privado;;;
4336;UHE Juba II - Juba II;BARRA DO BUGRES;900;;;2026-07-01;;1995-08-16;2019-03-11;Empresas em Geral - Privado;;;
4338;PCH Culuene - Culuene;PARANATINGA;432;;;2026-07-01;;1985-06-01;;Empresas em Geral - Privado;;;
4350;PCH Riacho Preto - PCH RIACHO PRETO;QUERÊNCIA;141;;;2026-07-01;;2008-09-04;;Empresas em Geral - Privado;Rio Palmeiras;;
4410;PCH Pampeana - Pampeana;Tangará da Serra;580;;;2026-07-01;;2009-05-14;2019-03-08;Empresas em Geral - Privado;;;
4436;UHE Manso - Barragem de Terra do Leito do Rio;CHAPADA DOS GUIMARÃES;369;;;2026-07-01;;2000-11-29;2019-12-18;Empresas em Geral - Privado;;;
4487;PCH Salto - Salto;INDIAVAÍ;1650;;;2026-07-01;;2007-12-29;2019-08-21;Empresas em Geral - Privado;;;
4489;PCH Lajari - Barragem Laje;ALTO TAQUARI;493;;;2026-07-01;;2019-05-10;2018-06-16;Empresas em Geral - Privado;;;
4518;PCH Ombreiras - Ombreiras;ARAPUTANGA;690;;;2026-07-01;;2005-07-25;2019-03-09;Empresas em Geral - Privado;;;
4519;PCH São Lourenço (Antiga Zé Fernando) - São Lourenço;JUSCIMEIRA;311.81;;;2026-07-01;;2009-04-28;2020-01-02;Empresas em Geral - Privado;;;
4548;PCH São Domingos (Torixoréo) - Torixoréo;RIBEIRÃOZINHO;218.4;;;2026-07-01;;1983-06-01;;Empresas em Geral - Privado;;;
4554;PCH Cabixi II - CABIXI II;COMODORO;133;;;2026-07-01;;2002-08-12;;Empresas em Geral - Privado;;;
4560;PCH Sacre II - (NÃO EXISTE BARRAGEM NESTA USINA);BRASNORTE;0;;;2026-07-01;;2006-09-14;2019-09-25;Empresas em Geral - Privado;Rio Sacre;;
4564;PCH Alto Araguaia - Alto Araguaia;ALTO ARAGUAIA;180;;;2026-07-01;;1968-06-01T00:00:00;;Empresas em Geral - Privado;;;
4580;PCH Cidezal - Principal;SAPEZAL;660;;;2026-07-01;;2011-06-25;2019-06-03;Empresas em Geral - Privado;;;
4594;PCH São Tadeu I - São Tadeu I;CUIABÁ;211.16;;;2026-07-01;;2010-12-24;2019-06-30;Empresas em Geral - Privado;;;
4642;UHE Juba I - Juba I;Tangará da Serra;470;;;2026-07-01;;1995-11-10;2019-03-08;Empresas em Geral - Privado;;;
4668;PCH Divisa - Divisa;CAMPOS DE JÚLIO;919;;;;;2011-11-09;;Empresas em Geral - Privado;;;
4679;PCH Braço Norte - Braço Norte;GUARANTÃ DO NORTE;285.95;;;2026-07-01;;1986-06-01;;Empresas em Geral - Privado;;;
4682;PCH Juína - Barragem da PCH Juína;JUÍNA;750;;;2026-07-01;;1993-10-01;2019-08-08;Empresas em Geral - Privado;;;
4715;PCH Antônio Brennand (Antiga  Alto Jauru) - Antônio Brennand;JAURU;290;;;2026-07-01;;2002-09-13;;Empresas em Geral - Privado;;;
4723;UHE Itiquira (Casas de Forças  I e  II)  - Itiquira;Itiquira;1200;;;2026-07-01;;2002-11-06;2019-09-01;Empresas em Geral - Privado;;;
4726;PCH Santa Lúcia - Barramento Central;SAPEZAL;40;;;;;1994-01-01;;Empresas em Geral - Privado;Rio Buriti;;
4739;CGH Aripuanã - Dique da UHE Dardanelos;ARIPUANÃ;;;;;;1987-08-01;;Empresas em Geral - Privado;SEM NOME;;
4798;PCH Água Prata - Prata;JACIARA;72;;;2026-07-01;;2017-08-05;;Empresas em Geral - Privado;;;
4814;UHE Colíder - Colíder;NOVA CANAÃ DO NORTE;1525.3;;;2026-07-01;;2019-03-09;2019-06-26;Empresas em Geral - Privado;;;
4818;PCH Nova Mutum - PCH Nova Mutum;NOVA MUTUM;388.5;;;2026-07-01;;2014-11-26;;Empresas em Geral - Privado;;;
4843;PCH Braço Norte II - Barragem da Usina Braço Norte II;GUARANTÃ DO NORTE;320;;;2026-07-01;;1998-01-01;;Empresas em Geral - Privado;;;
4888;PCH Rondon - Principal;SAPEZAL;386.6;;;2026-07-01;;2011-08-06;2019-06-04;Empresas em Geral - Privado;;;
4925;PCH Cabeça de Boi - Cabeça de Boi;Alta Floresta;857.13;;;2026-07-01;;2016-11-05;2019-12-22;Empresas em Geral - Privado;;;
4931;PCH Casca II - B01 - CASCA I;CHAPADA DOS GUIMARÃES;90;;;2026-07-01;;1954-06-01T00:00:00;;Empresas em Geral - Privado;;;
4946;UHE Ponte de Pedra - Barragem Principal;Itiquira;1470;;;;;2005-07-19;2019-02-07;Empresas em Geral - Privado;;;
4955;PCH Figueirópolis - Figueirópolis;INDIAVAÍ;130;;;2026-07-01;;2010-09-28;2019-10-31;Empresas em Geral - Privado;;;
4959;PCH Baruíto - Baruíto;CAMPO NOVO DO PARECIS;320000;;;;;2003-04-29;;Empresas em Geral - Privado;;;
4967;PCH Pequi - Pequi;JACIARA;56;;;2026-07-01;;2008-12-05;;Empresas em Geral - Privado;;;
4984;PCH Poxoréo (José Fragelli) - Poxoréo;POXORÉU;240;;;2026-07-01;;1976-06-01;2019-12-20;Empresas em Geral - Privado;;;
5;FAZENDA SÃO PEDRO;PORTO ESPERIDIÃO;178;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Rio das Palmas e Córrego Acurizinho;2024-03-26;
5025;PCH Santa Lúcia II - Barramento Central;SAPEZAL;40;;;;;2003-04-14;;Empresas em Geral - Privado;Rio Buriti;;
5034;PCH Rio Prata - prata;COMODORO;;;;2026-07-01;;1994-09-30;;Empresas em Geral - Privado;SEM NOME;;
5038;PCH Canoa Quebrada - 1;SORRISO;920;;;2026-07-01;;2006-12-13;2018-12-27;Empresas em Geral - Privado;;;
5054;PCH Sapezal - Principal;SAPEZAL;254;;;2026-07-01;;2011-06-23;2019-06-03;Empresas em Geral - Privado;;;
5056;UHE São Manoel - 1;PARANAÍTA;900;;;2026-07-01;;2017-12-28;2019-11-20;Empresas em Geral - Privado;;;
5065;PCH Água Brava - Brava;JUSCIMEIRA;116;;;2026-07-01;;2019-04-27;;Empresas em Geral - Privado;Rio Prata;;
5097;PCH Bocaiúva - PCH Bocaiúva;BRASNORTE;2116.14;;;2026-07-01;;2010-06-24;2019-12-20;Empresas em Geral - Privado;;;
5108;UHE Jauru - Barragem Principal;VILA BELA DA SANTÍSSIMA TRINDADE;570;;;2026-07-01;;2003-06-06;2020-01-15;Empresas em Geral - Privado;;;
5115;CGH Salto Belo - Barragem 01;NOVO SÃO JOAQUIM;132.5;;;;;1996-01-01;;Empresas em Geral - Privado;;;
5123;PCH Rio do Sapo - 1;Tangará da Serra;65;;;2026-07-01;;2016-02-27;;Empresas em Geral - Privado;;;
5140;UHE Salto Apiacás - Salto Apiacás;JUARA;485.76;;;2026-07-01;;2016-09-17;2019-12-20;Empresas em Geral - Privado;;;
5147;PCH ARS - BARRAGEM;NOVA UBIRATÃ;485;;;2026-07-01;;2009-08-07;;Empresas em Geral - Privado;;;
5154;PCH Faxinal II - PCH FAXINAL II;ARIPUANÃ;346;;;;;2005-11-22;2018-01-20;Empresas em Geral - Privado;;;
5159;PCH Da Fazenda - Da Fazenda;Alta Floresta;502.7;;;2026-07-01;;2016-09-22;2019-12-04;Empresas em Geral - Privado;;;
5169;CGH Diamante - Diamante;NORTELÂNDIA;631;;;2026-07-01;;2005-12-29;2019-10-23;Empresas em Geral - Privado;;;
5176;PCH Parecis - Principal;SAPEZAL;386;;;2026-07-01;;2011-07-06;2019-06-05;Empresas em Geral - Privado;;;
5212;UHE Guaporé - Guaporé;VALE DE SÃO DOMINGOS;1011.8;;;2026-07-01;;2003-04-08;2019-08-22;Empresas em Geral - Privado;;;
5298;Fazenda Serra Negra;VILA BELA DA SANTÍSSIMA TRINDADE;160;0;0;;;1800-01-01T00:00:00;;;SEM NOME;2025-12-18;
5314;Cabeceiras;VILA BELA DA SANTÍSSIMA TRINDADE;279.6;0;0;2023-12-13;2020-03-27;2005-01-31;;;Córrego Cabeceira;;Classe II B - Inertes
5315;Casarão;VILA BELA DA SANTÍSSIMA TRINDADE;191.4;0;0;2023-12-12;2020-03-27;2005-01-30;;;SEM NOME;;Classe II B - Inertes
5316; JBS S.A - S.J. DOS QUATRO MARCOS;São José dos Quatro Marcos;0;0;0;;;1800-01-01T00:00:00;;;SEM NOME;2025-12-18;
5317;Planta;RIO BRANCO;200;0;0;2025-10-14;2022-08-01;2019-07-01;;;Rio Cabaçal;2025-11-25;Classe II A - Não inertes
5318;REPRESA CARNAIBA;MIRASSOL D'OESTE;340;0;0;;;1800-01-01T00:00:00;;;Represa Carnaiba;2025-12-18;
5319;REPRESA SIGLA;MIRASSOL D'OESTE;178;0;0;;;1800-01-01T00:00:00;;;Córrego Rancho Alegre;2025-12-18;
5320;Fazenda Itapiranga;BRASNORTE;400;;;;;2012-10-08;;Pessoa Física;Rio Ulisses;;
5321;ETA QUEIMA-PÉ;Tangará da Serra;50;0;0;;;1800-01-01T00:00:00;;;Barragem SAMAE - Serviço Autônomo Municipal de Água e Esgoto;2025-12-18;
5328;Sitio Pica Pau;Tangará da Serra;125;0;0;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;2025-12-19;
5339; ESTÂNCIA RANCHO DOURADO;VÁRZEA GRANDE;300;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Guanandi;2025-12-19;
5361;FAZENDA OURO FINO- Barragem 01;BARRA DO BUGRES;103;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem FAZENDA OURO FINO - Barragem 03;2025-12-19;
5362;FAZENDA OURO FINO - Barragem 02;BARRA DO BUGRES;90;0;0;;;2011-08-16;;Pessoa Física;Barragem FAZENDA OURO FINO - Barragem 03;2025-12-19;
5364;FAZENDA OURO FINO;BARRA DO BUGRES;110;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem FAZENDA OURO FINO - Barragem 02;2025-10-08;
5371;FAZENDA OURO BRANCO;BARRA DO BUGRES;180;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem FAZENDA OURO FINO - Barragem 04;2025-12-19;
5372;Fazenda Guanabara;BARRA DO BUGRES;25;0;0;;;2005-02-22;;;Barragem Fazenda Guanabara;;
5436;SANDRO GOMES;Poconé;2615;0;0;2023-10-11;2020-04-30;2012-02-06;;Pessoa Física;Córrego da Formiga;2025-02-27;Classe II B - Inertes
5439;Barragem de Rejeito 1;Poconé;1221.42;0;0;2023-10-10;2020-04-30;2024-09-11;2019-12-23;;Córrego da Formiga;2025-01-16;Classe II B - Inertes
5458;RODUÍ II;Poconé;190;;;;;2020-01-15;;Pessoa Física;Córrego Fundo;;Classe II B - Inertes
5459;Ouro Fino;Poconé;300;0;0;2023-03-14;2021-04-13;2022-08-17;;;Córrego Piraputanga;;Classe II B - Inertes
5475;GAÚCHO;Poconé;50;;;;;2023-10-10;;;Córrego Fundo;2025-01-21;Classe II B - Inertes
5477;BR ISMAEL;Poconé;1027;0;0;2025-10-14;2021-04-13;2016-12-12;;Pessoa Física;Córrego Fundo;;Classe II B - Inertes
5479;Fazenda Padre Cicero;PORTO DOS GAÚCHOS;180;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Ortigueira;2025-12-19;
5490;Fazenda Dona Leila - RESERVATÓRIO 1;Rosário Oeste;420;0;0;;;1800-01-01T00:00:00;;;Reservatório 1 VIDEPLAST;;
5551;Moça Bonita;NOSSA SENHORA DO LIVRAMENTO;2623.47;0;0;;;2018-06-05;;;Ribeirão Bento Gomes;;Classe II B - Inertes
5559;Barragem de Rejeito Estrela 03;NOSSA SENHORA DO LIVRAMENTO;285;0;0;2022-01-20;2021-07-29;2021-05-04;2019-12-21;;Barragem de Rejeito Estrela 03;;Classe II A - Não inertes
5560;Barragem de Rejeito Estrela;NOSSA SENHORA DO LIVRAMENTO;456;0;0;2023-08-30;2021-09-29;2011-07-14;2019-12-21;;Córrego Pirapora;;Classe II A - Não inertes
5562;Barragem de Rejeito Estrela 02;NOSSA SENHORA DO LIVRAMENTO;852;0;0;2022-01-24;;2018-05-21;2019-12-21;;Córrego Pirapora;;Classe II A - Não inertes
5563;Santa Maria;NOSSA SENHORA DO LIVRAMENTO;296;0;0;2025-10-14;2022-03-23;2017-01-01;;Pessoa Física;Córrego Pirapora;2025-03-07;Classe II A - Não inertes
5573;BR SANTA 01;NOSSA SENHORA DO LIVRAMENTO;349;0;0;2026-06-27;2021-09-13;2017-05-01;2019-12-26;;Barragem BR Santa 01;2026-06-23;Classe II B - Inertes
5603;Barragem de Rejeitos Bom Futuro;NOSSA SENHORA DO LIVRAMENTO;210;0;0;2024-04-15;2020-04-30;2017-01-01;2019-12-26;;Rio Pari;2024-04-01;Classe II B - Inertes
5608;Fazenda São Miguel;IPIRANGA DO NORTE;115;0;0;;;2004-11-10;;Pessoa Física;Barragem Fazenda São Luiz;;
5622;Fazenda Tupi Barão;IPIRANGA DO NORTE;245;0;0;;;1800-01-01T00:00:00;;Empresas em Geral - Privado;Barragem Fazenda Tupi Barão;2025-12-19;
5645;Santa Tereza;NOSSA SENHORA DO LIVRAMENTO;1921;0;0;2022-03-28;2021-08-26;2014-01-06;;Pessoa Física;Córrego Santa Bárbara;;Classe II B - Inertes
5646;Santa Tereza II;NOSSA SENHORA DO LIVRAMENTO;460;0;0;2022-03-28;2021-08-27;2012-10-10;;Pessoa Física;Barragem Santa Tereza II;;Classe II B - Inertes
5648;Barragem do Serginho;NOSSA SENHORA DO LIVRAMENTO;1300;0;0;2026-03-27;2022-04-06;2017-01-12;2019-11-28;Pessoa Física;SEM NOME;;Classe II B - Inertes
5679;Fazenda Juliandre II;LUCAS DO RIO VERDE;178;0;0;;;1997-02-15;;Pessoa Física;Barragem Fazenda Juliandre;2024-09-30;
574;Barragem de Rejeito 01;NOSSA SENHORA DO LIVRAMENTO;153.76;0;0;2024-09-20;;2024-10-08;;;Ribeirão Cocaes;;Classe II B - Inertes
5751;Prefeitura de LUCAS DO RIO VERDE;LUCAS DO RIO VERDE;185;0;0;;;1800-01-01T00:00:00;;Órgãos - Público;Barragem # ASSOCIAÇÃO DOS PEQUENOS CHACAREIROS DA MICROBACIA DO CÓRREGO LUCAS;2025-12-19;
577;Barragem EPP;PONTES E LACERDA;3458;0;0;2023-12-11;2020-03-27;2012-06-01;2019-12-30;;Córrego Lavrinha;;Classe II A - Não inertes
5776;Fazenda Progresso;TABAPORÃ;280;;;;;2007-07-05;;Pessoa Física;SEM NOME;;
578;Barragem de Rejeito Max;NOSSA SENHORA DO LIVRAMENTO;2616.43;0;0;;2020-03-30;2012-11-05;2019-11-28;;SEM NOME;;Classe II B - Inertes
5780;Fazenda Santo Antonio I;SORRISO;807;0;0;;;2002-04-22;;;Barragem Gaspar Empreendimentos Agropecuários Industria e Comércio Ltda.;2025-12-19;
5786;Fazenda Rio Verde III ? Barramento 3;SORRISO;427.23;0;0;;;2026-03-04;;Empresas em Geral - Privado;Barragem da Fazenda Rio Verde;2026-04-09;
5794;BARRAGEM T02;CUIABÁ;6337;0;0;2023-09-21;2018-06-01;2012-03-08;2019-12-20;;SEM NOME;;Classe II B - Inertes
5797;Fazenda Santo Rosseto;SORRISO;120;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Santo Rosseto;2025-12-19;
581;GONÇA;Poconé;1500;0;0;2024-06-26;;2010-10-19;2019-12-27;Pessoa Física;Barragem Gonçalo;;Classe II B - Inertes
582;Bom Pastor;Poconé;1200;0;0;;;2017-06-01;;;SEM NOME;2025-05-21;Classe II B - Inertes
586;BR BOSCO;NOSSA SENHORA DO LIVRAMENTO;300;0;0;2023-05-22;2021-04-12;2013-01-01;2019-12-26;Pessoa Física;Córrego Tarumã;2024-02-21;Classe II B - Inertes
5873;Barragem I - Fazenda Militância I;VERA;108.75;0;0;;;1800-01-01T00:00:00;;Outros - Privado;Barragem Fazenda Militancia;2025-02-28;
588;BR SANTA FELICIDADE;NOSSA SENHORA DO LIVRAMENTO;230;0;0;2026-06-27;2021-09-13;2015-07-01;2019-12-26;;Barragem Santa Felicidade;2026-06-23;Classe II B - Inertes
5891;Balneário Boa Esperança;SORRISO;100;0;0;;;1800-01-01T00:00:00;;Órgãos - Público;Barragem Fazenda Veridiane;2025-12-19;
5904;Fazenda Orion;NOVA UBIRATÃ;185;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Orion;2025-10-13;
6026;COOP. SERINGUEIROS DE OURO BRANCO;Itiquira;300;0;0;;;1800-01-01T00:00:00;;;CGH Michelin;2025-12-19;
6156;Barragem Carnaíba;MIRASSOL D'OESTE;200;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Represa Carnaiba;2025-09-17;
6192;Fazenda Batovi;TESOURO;281;0;0;;;2003-04-18;;Pessoa Física;SEM NOME;;
6475;Fazenda AFB Brasil;Barra do Garças;407.36;;;;;;;Empresas em Geral - Privado;Córrego Caveira;;
73;Fazenda Reunidas Filipinas;SANTA CRUZ DO XINGU;177;;;;;1800-01-01T00:00:00;;Pessoa Física;Barragem Fazenda Reunidas Filipinas;;
787;CHICO;Poconé;220;;;;;2017-05-01;;Pessoa Física;Córrego da Formiga;;Classe II B - Inertes
788;COQUEIRAL;Poconé;1500;0;0;2024-06-25;2020-04-30;2006-08-02;;Pessoa Física;Reservatório Coqueiral 1;;Classe II B - Inertes
790;Dique de Finos;VILA BELA DA SANTÍSSIMA TRINDADE;700;0;0;2023-12-14;2020-03-27;2007-06-30;;;Córrego Longa Vida;;Classe II A - Não inertes
792;FRED;Poconé;2700;0;0;2024-06-24;;2013-11-01;;;SEM NOME;;Classe II B - Inertes
7957;Mineração Dardanelos;ARIPUANÃ;380;0;0;;;1800-01-01T00:00:00;;;Córrego Arrainha;2026-03-17;
7959;Chácara Patrícia;JUÍNA;113;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
7960;Fazenda Barra Grande II- Barragem III;JURUENA;170;0;0;;;2009-02-20;;Pessoa Física;Barragem Fazenda Barra Grande II- Barragem III;2025-01-27;
7961;Fazenda Barra Grande II- Barragem I;JURUENA;165;0;0;;;2009-07-07;;Pessoa Física;Barragem Fazenda Barra Grande II- Barragem II;2025-01-24;
7962;Fazenda Barra Grande II- Barragem II;JURUENA;210;0;0;;;2009-03-06;;Pessoa Física;Barragem Fazenda Barra Grande II- Barragem II;2025-01-24;
7963;Fazenda Catavento jusante;BRASNORTE;150;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem 36433/2013;2026-06-26;
7964;Fazenda Catavento montante;BRASNORTE;150;0;0;;;1800-01-01T00:00:00;;Pessoa Física;Barragem 36433/2013;2026-06-26;
7965;Fazenda São João VIII;BRASNORTE;110;0;0;;;;;Pessoa Física;Barragem Fazenda São João VIII;2024-03-25;
7966;Barramento - Fazenda Horizonte VI;CAMPO NOVO DO PARECIS;218.03;;;;;2025-11-12;;Pessoa Física;Barragem Fazenda Horizonte VII;2025-12-18;
7976;Fazenda Tucano;BARRA DO BUGRES;130;0;0;;;2003-08-10;;;Barragem Fazenda Tucano;;
7977;Fazenda Triangulo;NOVA OLÍMPIA;366;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
7978;Faz. Triângulo - Reservatório 06 / 10 / 11;NOVA OLÍMPIA;438;;;;;1800-01-01T00:00:00;;Pessoa Física;SEM NOME;;
7979;Faz. Triângulo - Reservatório 03;NOVA OLÍMPIA;320;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Riozinho;;
7980;Faz. Triângulo - Reservatório 04 / 05 / 13;NOVA OLÍMPIA;218;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Riozinho;;
7981;Faz. Triângulo - Reservatório 02;NOVA OLÍMPIA;180;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Riozinho;;
7982;Faz. Triângulo - Reservatório 01;NOVA OLÍMPIA;300;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Riozinho;;
7983;Faz. Triângulo - Reservatório 12;NOVA OLÍMPIA;150;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Branco;;
7984;Estância Céu Azul;Tangará da Serra;34;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego do meio;;
7985;Faz. Ouro Fino - Barragem 06;BARRA DO BUGRES;102;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Raizama;;
7986;Faz. Ouro Fino - Barragem 07;BARRA DO BUGRES;120;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Raizama;;
7987;Faz. Ouro Fino - Barragem 05;BARRA DO BUGRES;114;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Raizama;;
7988;Faz. Ponte de Pedra;NOVA MARINGÁ;175;0;0;;;2016-10-08;;Pessoa Física;Barragem Faz. Ponte de Pedra;2025-01-24;
7989;Faz. Cabeça Branca - Barragem 06;NOSSA SENHORA DO LIVRAMENTO;185;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Taquara;;
7990;Faz. Cabeça Branca - Barragem 05;NOSSA SENHORA DO LIVRAMENTO;85;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Taquara;;
7991;Faz. Cabeça Branca - Barragem 04;NOSSA SENHORA DO LIVRAMENTO;106;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Taquara;;
7992;Fazenda Cabeça Branca - Barragem 03;NOSSA SENHORA DO LIVRAMENTO;286;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Taquara;;
7993;Faz. Cabeça Branca - Barragem 02;NOSSA SENHORA DO LIVRAMENTO;307;;;;;1800-01-01T00:00:00;;Pessoa Física;Córrego Taquara;;
7994;Faz. Cabeça Branca - Barragem 01;NOSSA SENHORA DO LIVRAMENTO;229;;;;;1800-01-01T00:00:00;;Pessoa Física;Rio Jangada;;
7995;Barragem T06;Poconé;682.56;;;;;2023-11-04;;Pessoa Física;Córrego da Formiga;2025-11-21;Classe II B - Inertes
7996;Barragem T05;Poconé;1028.76;;;;;2016-03-08;;;Córrego da Formiga;;Classe II B - Inertes
8000;JOAO PAULO;Poconé;600000;0;0;2023-11-22;2020-04-30;2015-02-02;;Pessoa Física;Barragem José Vicente Nunes Rondon;;Classe II B - Inertes
8001;CAMPOS;Poconé;260;0;0;;;2009-08-03;;Pessoa Física;Rio Bento Gomes;;Classe II B - Inertes
8002;BACIA DE REJEITOS BOM JARDIM;Poconé;1285;0;0;2024-03-12;;2008-01-01;;;Rio Bento Gomes;2025-11-26;Classe II B - Inertes
8003;BACIA DE REJEITOS SÃO BENTO;Poconé;1453;0;0;2025-10-14;2022-05-31;2021-01-15;;Pessoa Física;Rio Bento Gomes;2025-11-24;Classe II B - Inertes
8004;CANGAS;Poconé;1800;0;0;;;2009-01-23;;;Córrego Guanandi;;Classe II B - Inertes
8006;VALE DOURADO;Rosário Oeste;368.91;;;;;2016-04-20;;;Ribeirão da Cutia;;Classe II B - Inertes
8007;Destilaria de Álcool Libra LTDA;SÃO JOSÉ DO RIO CLARO;221;;;;;1800-01-01T00:00:00;;;Córrego Diamante;;
8008;Estância Recreio;NOSSA SENHORA DO LIVRAMENTO;230;;;;;2008-11-12;;Pessoa Física;Rio Pari;;
8009;Faz. Dona Leila - Reservatório 12;Rosário Oeste;254;;;;;1800-01-01T00:00:00;;;SEM NOME;;
8010;Faz. Dona Leila - Reservatório 13;Rosário Oeste;420;;;;;1800-01-01T00:00:00;;;SEM NOME;;
8011;Faz. Dona Leila - Reservatório 29;Rosário Oeste;400;;;;;1800-01-01T00:00:00;;;Reservatório 28 VIDEPLAST;2025-11-05;
8012;Faz. Dona Leila - Reservatório 28;Rosário Oeste;320;;;;;1800-01-01T00:00:00;;;Rio Cuiabá;;
8013;Faz. Dona Leila - Reservatório 27;Rosário Oeste;470;;;;;1800-01-01T00:00:00;;;Rio Cuiabá;;
8014;Barragem Salinas 1;NOSSA SENHORA DO LIVRAMENTO;1228;;;;;2020-03-02;;;Ribeirão Bento Gomes;;Classe II B - Inertes
8015;Faz. Porta do Céu;NOVA MUTUM;116;;;;;1800-01-01T00:00:00;;Pessoa Física;Ribeirão Mula Manca;;
8018;Faz. Propecus - Lagoa 02;NOVA MUTUM;109;;;;;1800-01-01T00:00:00;;;Córrego do Cerrado;;
