id_snisb;nome;municipio_sede;codigo_ibge;data_referencia;chuva_24h_mm;chuva_72h_mm;chuva_prevista_24_72h_mm;percentil_climatologico;saturacao_antecedente;razao_nivel_cota_alerta;dias_consecutivos_chuva_intensa;fonte_precip;fonte_previsao;fonte_solo;fonte_hidro;nivel_alerta_hidro;alerta_cemaden;alerta_cemaden_nivel;alerta_inmet;alerta_inmet_nivel;alerta_ana_nivel;nivel_alerta_integrado;score_alerta_integrado;componente_dominante;motivo_integrado;vazao_prevista_glofas_m3s;fonte_glofas;n_municipios_contribuintes;municipios_contribuintes_ibge;aproximacao_espacial;fonte_telemetria_a;estacao_inmet;dist_estacao_km;cota_cm;vazao_m3s;cota_alerta_cm;codigo_estacao_ana_ref;a6_fonte;data_cota_ana
8042;FAZ. CEOLATTO;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
295;FAZENDA CAROL I, II e III - Barragem II;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
20032;FAZENDA CASCATA;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
20035;FAZENDA JABORANDI;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
294;FAZENDA LUIZ EDUARDO I e II;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
305;FAZENDA MEU PEDAÇO;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277300;sem_cota_alerta;
306;FAZENDA POTRICH;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
20034;FAZENDA RIO VERDE;Sorriso;5107925;2026-09-06;4.2;6.9;5.0;48.6;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;2;5107768|5107925;sede_mais_montante_max;;;;;;;17230000;sem_cota_alerta;
20214;Faz. Chapadão Verde;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
8039;Faz. Paraíso;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
8038;Faz. Pinheiros;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
36407;Fazenda Alegria - Reservatório Pulmão  I;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
335;Fazenda Barreiro;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17273100;sem_cota_alerta;
36556;Fazenda Cachoeira II;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
8046;Fazenda Capixaba;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
8053;Fazenda Caravaggio;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
293;Fazenda Carol I, II e III - Barragem I;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
8040;Fazenda Córrego Grande;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
334;Fazenda Dal Molin V;Sorriso;5107925;2026-09-06;4.2;6.9;5.0;48.6;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;2;5107768|5107925;sede_mais_montante_max;;;;;;;17230000;sem_cota_alerta;
21903;Fazenda Del Mar;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
26229;Fazenda Eduina Teresa;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;5;5104526|5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17273100;sem_cota_alerta;
337;Fazenda Jaborandi;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
386;Fazenda Macape;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;300,0;36,91;;17277000;contexto_somente;2026-09-07 09:30:00
8049;Fazenda Marauense;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
8047;Fazenda Poranga II - III;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
20063;Fazenda Possamai;Sorriso;5107925;2026-09-06;6.2;10.6;5.0;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;3;5105259|5107768|5107925;sede_mais_montante_max;;;;;;;17278500;sem_cota_alerta;
30796;Fazenda Possamai II;Sorriso;5107925;2026-09-06;6.2;10.6;5.0;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;3;5105259|5107768|5107925;sede_mais_montante_max;;;;;;;17278500;sem_cota_alerta;
8051;Fazenda Potrich;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
36512;Fazenda Potrich II, IV e V;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
8048;Fazenda Recanto II e III;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
8052;Fazenda Reolon;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;5107925;2026-09-06;4.2;6.9;5.0;48.6;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;2;5107768|5107925;sede_mais_montante_max;;;;;;;17230000;sem_cota_alerta;
36540;Fazenda Rubin II;Sorriso;5107925;2026-09-06;6.2;10.6;5.0;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;3;5105259|5107768|5107925;sede_mais_montante_max;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
36525;Fazenda Santa Rita de Cássia;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
20059;Fazenda Santa Rosa;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17230000;sem_cota_alerta;
5780;Fazenda Santo Antonio I;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
19993;Fazenda Santo Antônio II;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
5797;Fazenda Santo Rosseto;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
19997;Fazenda São Filipe;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
20072;Fazenda São Jose;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
332;Fazenda São Martinho XII - 2;Sorriso;5107925;2026-09-06;6.2;10.6;5.0;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;3;5105259|5107768|5107925;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
363;Fazenda São Roque II;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17230000;sem_cota_alerta;
30856;Fazenda Tropeiro Velho;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
20066;Fazenda Vitoria;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
307;Fazenda Vitória;Sorriso;5107925;2026-09-06;6.2;10.6;7.2;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;4;5105259|5107768|5107925|5108006;sede_mais_montante_max;;;;;;;17275100;sem_cota_alerta;
20058;Fazenda Água Azul;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
20057;Fazenda Água Branca;Sorriso;5107925;2026-09-06;4.2;6.9;5.0;48.6;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;2;5107768|5107925;sede_mais_montante_max;;;;;;;17277500;sem_cota_alerta;
5038;PCH Canoa Quebrada - 1;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17278490;sem_cota_alerta;
36535;PRODULIRA;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;300,0;36,91;;17277000;contexto_somente;2026-09-07 09:30:00
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17260000;sem_cota_alerta;
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;18422400;sem_cota_alerta;
20152;Ribeirão Sossego;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;300,0;36,91;;17277000;contexto_somente;2026-09-07 09:30:00
27570;BR ÁGUIA DO SOL;Santo Antônio de Leverger;5107800;2026-09-06;1.6;2.5;7.4;30.3;1,0000;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;2;5103007|5107800;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
31656;Barragerm Chácara nº269;Sinop;5107909;2026-09-06;6.2;10.6;10.2;64.8;1,0000;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;44.39;openmeteo_glofas_copernicus_ems;7;5104526|5105259|5107768|5107909|5107925|5108006|5108501;sede_mais_montante_max;;;;;;;17273100;sem_cota_alerta;
37812;Fazenda Fortaleza - Reservatório IV;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17275100;sem_cota_alerta;
37792;Fazenda Rio Manso I;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17275100;sem_cota_alerta;
8055;Fazenda Sempre Verde;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
37741;Fazenda São Luiz II Barragem I;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;;;;17277500;sem_cota_alerta;
34713;Rancho Queixo Duro I;Sorriso;5107925;2026-09-06;1.6;4.4;3.8;30.3;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;1;5107925;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
37415;Sítio São Vicente;Sorriso;5107925;2026-09-06;6.2;10.6;5.0;64.8;0,9680;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;verde;;;;;44.39;openmeteo_glofas_copernicus_ems;3;5105259|5107768|5107925;sede_mais_montante_max;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
26334;Associação dos Trabalhadores Rurais do Projeto de Assentamento Mãe Maria Núcleo Imbu e Vizinhos - ITOG;São Félix do Araguaia;5107859;2026-09-06;5.9;7.5;6.2;60.6;0,7080;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5107859;municipio_sede;;;;;;;26310000;sem_cota_alerta;
33352;Barragem 01 – Fazenda Esplanada;São Félix do Araguaia;5107859;2026-09-06;5.9;7.5;6.2;60.6;0,7080;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5107859;municipio_sede;;;;;;;01052001;sem_cota_alerta;
33384;Barragem 02 – Fazenda Esplanada;São Félix do Araguaia;5107859;2026-09-06;5.9;7.5;6.2;60.6;0,7080;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5107859;municipio_sede;;;;;;;01052001;sem_cota_alerta;
35485;Barragem IV;São Félix do Araguaia;5107859;2026-09-06;5.9;7.5;6.2;60.6;0,7080;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;2;5107859|5107883;sede_mais_montante_max;;;;;;;26310000;sem_cota_alerta;
35179;Barramento 2 MONTANTE - Fazenda São Luiz;São Félix do Araguaia;5107859;2026-09-06;5.9;7.5;6.2;60.6;0,7080;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5107859;municipio_sede;;;;;;;;;
