id_snisb;nome_barragem;municipio_sede;piloto_eixo;rank;codigo_estacao;nome_estacao;nome_rio;municipio_estacao;lat;lon;dist_barragem_km;dist_eixo_km;no_corredor_eixo;relacao;cota_cm;vazao_m3s;cota_alerta_cm;razao_nivel_cota_alerta;data_ultima;fonte_estacao;fonte_telemetria;a6_fonte
35156;Fazenda Eldorado ? Barramento 01;São José do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;39,16;618,32;0;montante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
26169;Barragem Jauru;São José dos Quatro Marcos;0;1;15043000;UHE GUAPORÉ MONTANTE 1;Rio Guaporé;Jauru;-15,059400;-58,910600;76,83;262,27;0;montante;248,0;68,00;280,0;0,886;2026-07-27 10:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;contexto_somente
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;60,88;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;63,62;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
19946;Faz. Toledo;Tapurah;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;60,81;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8031;Fazenda Vale do Rio Verde;Tapurah;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;67,55;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8032;Fazenda Vale do Rio Verde;Tapurah;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;67,55;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;76,95;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34094;PCH Nova Guaporé - Nova Guaporé;Vale de São Domingos;0;1;15043000;UHE GUAPORÉ MONTANTE 1;Rio Guaporé;Jauru;-15,059400;-58,910600;19,76;262,27;0;montante;248,0;68,00;280,0;0,886;2026-07-27 10:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;cota_medida
5212;UHE Guaporé - Guaporé;Vale de São Domingos;0;1;15043000;UHE GUAPORÉ MONTANTE 1;Rio Guaporé;Jauru;-15,059400;-58,910600;9,23;262,27;0;montante;248,0;68,00;280,0;0,886;2026-07-27 10:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;cota_medida
35177;BARRAMENTO PRINCIPAL FAZ. REUNIDAS SÃO ROBERTO;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;69,66;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
5873;Barragem I - Fazenda Militância I;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;66,34;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34590;Barramento a montante 2;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;65,84;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34589;Barrametno a montante 2;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;65,84;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20006;Fazenda Pluma;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;65,17;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
32906;Fazenda São Roque II e São João – Barragem I;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;59,60;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36536;Reservatório artificial - Fazenda Gardin III;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;79,67;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36611;Sítio Navarro I;Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;79,00;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35168;Barragem Jatobá ? Principal;Vila Bela da Santíssima Trindade;0;1;15043000;UHE GUAPORÉ MONTANTE 1;Rio Guaporé;Jauru;-15,059400;-58,910600;72,32;262,27;0;montante;248,0;68,00;280,0;0,886;2026-07-27 10:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;contexto_somente
36103;Barragem 1 Fazenda Primavera;Vila Rica;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;60,25;618,32;0;jusante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36496;Barramento Fazenda Primavera;Vila Rica;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;60,20;618,32;0;jusante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
37519;Fazenda Confiança (Reservatório 1);Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;73,19;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
37571;Fazenda Confiança (Reservatório 2);Vera;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;71,58;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
