codigo_setor;codigo_ibge;municipio;situacao;area_km2;populacao;domicilios;latitude;longitude;ano_censo;fonte;aviso
510340310420090;5103403;Cuiabá;Urbana;0.1973;1014;406;-15.570608;-56.019205;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420087;5103403;Cuiabá;Urbana;0.1866;687;339;-15.570358;-56.022512;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420086;5103403;Cuiabá;Urbana;0.0984;678;269;-15.570798;-56.02713;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400104;5103403;Cuiabá;Urbana;0.0383;243;98;-15.570761;-56.034281;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400041;5103403;Cuiabá;Urbana;0.0652;411;164;-15.570483;-56.035275;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400042;5103403;Cuiabá;Urbana;0.083;441;174;-15.568617;-56.037132;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400040;5103403;Cuiabá;Urbana;0.0926;797;291;-15.568676;-56.033026;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400094;5103403;Cuiabá;Urbana;0.2946;903;398;-15.564914;-56.025478;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400068;5103403;Cuiabá;Urbana;0.0514;234;90;-15.567734;-56.028103;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400070;5103403;Cuiabá;Urbana;0.0728;607;241;-15.566812;-56.030399;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420063;5103403;Cuiabá;Urbana;0.2321;742;388;-15.56544;-56.021044;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400039;5103403;Cuiabá;Urbana;0.0914;752;284;-15.566626;-56.036137;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400015;5103403;Cuiabá;Urbana;0.0657;449;172;-15.566267;-56.042381;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400014;5103403;Cuiabá;Urbana;0.1816;875;314;-15.564878;-56.039711;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400067;5103403;Cuiabá;Urbana;0.0681;484;187;-15.565417;-56.028725;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400069;5103403;Cuiabá;Urbana;0.076;657;243;-15.565007;-56.031464;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400037;5103403;Cuiabá;Urbana;0.1024;912;328;-15.564095;-56.034252;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400082;5103403;Cuiabá;Urbana;0.1543;956;405;-15.55923;-56.021282;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400133;5103403;Cuiabá;Urbana;0.1107;916;345;-15.556294;-56.018515;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400134;5103403;Cuiabá;Urbana;0.1719;994;340;-15.553433;-56.019165;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400148;5103403;Cuiabá;Urbana;0.0396;318;93;-15.550342;-56.020395;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400169;5103403;Cuiabá;Urbana;0.1222;780;309;-15.547544;-56.018675;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400168;5103403;Cuiabá;Urbana;0.1014;451;162;-15.54496;-56.020449;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420120;5103403;Cuiabá;Urbana;0.0808;456;161;-15.572505;-56.028645;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420121;5103403;Cuiabá;Urbana;0.0829;581;206;-15.572217;-56.025196;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420123;5103403;Cuiabá;Urbana;0.1071;741;232;-15.567736;-56.024574;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420124;5103403;Cuiabá;Urbana;0.1144;549;208;-15.566285;-56.025446;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400038;5103403;Cuiabá;Urbana;0.0904;714;279;-15.566785;-56.03306;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400073;5103403;Cuiabá;Urbana;0.1066;683;268;-15.546986;-56.036715;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400074;5103403;Cuiabá;Urbana;0.1209;893;326;-15.549404;-56.037411;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400062;5103403;Cuiabá;Urbana;0.1008;665;244;-15.55575;-56.035955;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400061;5103403;Cuiabá;Urbana;0.1374;451;186;-15.554814;-56.03297;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400032;5103403;Cuiabá;Urbana;0.0648;600;222;-15.556948;-56.035135;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400033;5103403;Cuiabá;Urbana;0.0651;546;200;-15.559846;-56.034538;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400075;5103403;Cuiabá;Urbana;0.072;713;243;-15.545932;-56.033562;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400034;5103403;Cuiabá;Urbana;0.0725;642;242;-15.560569;-56.032833;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400036;5103403;Cuiabá;Urbana;0.0703;552;204;-15.563108;-56.032074;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400077;5103403;Cuiabá;Urbana;0.0914;886;318;-15.551467;-56.03087;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400076;5103403;Cuiabá;Urbana;0.2252;748;275;-15.544371;-56.030569;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400063;5103403;Cuiabá;Urbana;0.0703;599;244;-15.556163;-56.032015;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400035;5103403;Cuiabá;Urbana;0.0549;506;210;-15.56122;-56.030922;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400064;5103403;Cuiabá;Urbana;0.1054;475;206;-15.558568;-56.030001;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400066;5103403;Cuiabá;Urbana;0.0678;314;149;-15.562874;-56.029236;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400065;5103403;Cuiabá;Urbana;0.0511;259;114;-15.559859;-56.028887;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400078;5103403;Cuiabá;Urbana;0.1234;901;318;-15.554516;-56.027157;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400080;5103403;Cuiabá;Urbana;0.0589;531;210;-15.556791;-56.027163;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400087;5103403;Cuiabá;Urbana;0.1008;775;307;-15.550821;-56.034002;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400088;5103403;Cuiabá;Urbana;0.0899;769;292;-15.547941;-56.033352;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400089;5103403;Cuiabá;Urbana;0.048;518;189;-15.548844;-56.030533;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400090;5103403;Cuiabá;Urbana;0.0558;587;202;-15.552462;-56.030905;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400091;5103403;Cuiabá;Urbana;0.0809;510;171;-15.551709;-56.027351;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400096;5103403;Cuiabá;Urbana;0.0881;217;107;-15.561912;-56.036339;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400103;5103403;Cuiabá;Urbana;0.048;417;157;-15.558113;-56.033182;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400116;5103403;Cuiabá;Urbana;0.0547;543;209;-15.548532;-56.029146;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400118;5103403;Cuiabá;Urbana;0.1031;718;259;-15.544991;-56.036303;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400141;5103403;Cuiabá;Urbana;0.1363;343;153;-15.54716;-56.027437;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400142;5103403;Cuiabá;Urbana;0.075;357;150;-15.558673;-56.03688;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400154;5103403;Cuiabá;Urbana;0.0885;364;128;-15.54612;-56.03915;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400157;5103403;Cuiabá;Urbana;0.2008;733;276;-15.551229;-56.037275;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400158;5103403;Cuiabá;Urbana;0.1227;473;178;-15.553198;-56.039951;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310400159;5103403;Cuiabá;Urbana;0.0706;335;133;-15.552958;-56.032944;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420027;5103403;Cuiabá;Urbana;0.0857;569;231;-15.586479;-56.039557;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420109;5103403;Cuiabá;Urbana;0.1088;607;230;-15.58495;-56.027554;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420099;5103403;Cuiabá;Urbana;0.0919;654;248;-15.584793;-56.037827;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420098;5103403;Cuiabá;Urbana;0.0528;464;184;-15.584551;-56.040997;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420062;5103403;Cuiabá;Urbana;0.1833;906;367;-15.583424;-56.028442;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420068;5103403;Cuiabá;Urbana;0.0922;643;244;-15.584239;-56.033327;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420022;5103403;Cuiabá;Urbana;0.0768;528;210;-15.583138;-56.03458;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340310420025;5103403;Cuiabá;Urbana;0.0782;590;251;-15.583066;-56.040178;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
