categoria;nome;municipio;distancia_eixo_km;faixa;segmento_do_eixo;familias;hospitalar;detalhe;longitude;latitude
estabelecimento de saúde;PROJETO CATARATA;Cuiabá;38.35;acima de 10 km;jusante_capital;;Sim;atendimento hospitalar;-56.642949;-16.270931
estabelecimento de saúde;DROGA BEM POPULAR AVENIDA LTDA;Poconé;38.39;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.625783;-16.255956
estabelecimento de saúde;TAKANO DIAGNOSTICO E TRATAMENTO LTDA;Cuiabá;38.43;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.619715;-16.2509
estabelecimento de saúde;CAPS POCONE;Poconé;38.49;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.619329;-16.249905
estabelecimento de saúde;EMULTI POCONE;Poconé;38.5;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.636174;-16.263171
estabelecimento de saúde;POLO ACADEMIA DA SAUDE MUNICIPAL;Poconé;38.51;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-56.623618;-16.252903
estabelecimento de saúde;DROGARIA MARQUES;Poconé;38.53;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.626797;-16.255178
estabelecimento de saúde;CENTRO DE ESPECIALIDADES DE POCONE;Poconé;38.54;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.637504;-16.263778
estabelecimento de saúde;PSF COHAB NOVA;Poconé;38.59;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.644764;-16.269569
estabelecimento de saúde;INSTITUTO CARVALHO DE PSICOLOGIA;Cuiabá;38.63;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.641577;-16.266212
estabelecimento de saúde;PSF JOAO GODOFREDO;Poconé;38.65;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.61875;-16.247659
estabelecimento de saúde;SCAN RASTREAMENTO EM MEDICINA DIAGNOSTICA LTDA;Cuiabá;38.68;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.619934;-16.248204
estabelecimento de saúde;ELAINE TOZETTO FISIOTERAPEUTA;Cuiabá;38.69;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.62115;-16.248991
estabelecimento de saúde;CEDIC JARDIM CUIABA;Cuiabá;38.74;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-56.619446;-16.247092
estabelecimento de saúde;CEDILAB INEC;Cuiabá;38.74;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-56.619446;-16.247092
estabelecimento de saúde;W M CORREA EXAMES NEUROLOGICOS;Cuiabá;38.74;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.619446;-16.247092
estabelecimento de saúde;PSF BOM PASTOR;Poconé;38.87;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.630818;-16.254432
estabelecimento de saúde;ANALISIS LABORATORIO CLINICO;Poconé;39.24;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.628149;-16.24803
estabelecimento de saúde;UPA UNIDADE DE PRONTO ATENDIMENTO DE POCONE;Poconé;39.32;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.628739;-16.247535
estabelecimento de saúde;PSF SANTA TEREZA;Poconé;39.41;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.628658;-16.246465
estabelecimento de saúde;EMULTI COMPLEMENTAR POCONE;Poconé;39.47;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.628588;-16.245692
estabelecimento de saúde;GRANJIMMY CENTRO DE TRATAMENTO;Chapada dos Guimarães;39.48;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.771108;-15.43912
estabelecimento de saúde;CLINICA HOMEOPED;Chapada dos Guimarães;39.83;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.752096;-15.461001
estabelecimento de saúde;CADEIA PUBLICA DE CHAPADA DOS GUIMARAES;Chapada dos Guimarães;39.88;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.750608;-15.46253
estabelecimento de saúde;CLINICA FRATARI;Chapada dos Guimarães;39.98;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.749915;-15.461875
estabelecimento de saúde;UNIDADE DA SAUDE DA FAMILIA CENTRO;Chapada dos Guimarães;39.99;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.749773;-15.461994
estabelecimento de saúde;UNIDADE DA SAUDE DA FAMILIA OLHO D AGUA;Chapada dos Guimarães;40.04;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.750122;-15.460588
estabelecimento de saúde;LABORATORIO BIOCENTER ANALISES CLINICAS;Chapada dos Guimarães;40.08;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.747547;-15.464103
estabelecimento de saúde;CLINICA ESPECIALIZADA VIDA SERENA PREMIER SAUDE MENTAL;Chapada dos Guimarães;40.08;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.744306;-15.469441
estabelecimento de saúde;NATU FARMA FARMACIA E DROGARIA;Chapada dos Guimarães;40.1;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.749629;-15.460319
estabelecimento de saúde;HARMONIZE ODONTOLOGIA E ESTETICA OROFACIAL;Chapada dos Guimarães;40.11;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.745916;-15.466233
estabelecimento de saúde;MASCARROZ CLINICA E AVALIACAO DE PSICOLOGIA LTDA;Chapada dos Guimarães;40.13;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.745379;-15.466668
estabelecimento de saúde;CENTRO DE ESPECIALIDADES CHAPADA DOS GUIMARAES;Chapada dos Guimarães;40.18;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.749641;-15.458956
estabelecimento de saúde;CENTRAL DE REGULACAO DE CHAPADA DOS GUIMARAES;Chapada dos Guimarães;40.18;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.749641;-15.458956
estabelecimento de saúde;POSTO DE SAUDE ALDEIA VELHA;Chapada dos Guimarães;40.27;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.759204;-15.443043
estabelecimento de saúde;CEMEDIG;Cuiabá;40.28;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.742279;-15.469257
estabelecimento de saúde;SOLARES CENTRO DE RECUPERACAO;Chapada dos Guimarães;40.35;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.752529;-15.451526
estabelecimento de saúde;GRANJIMMY UNID DE TRATAMENTO CONTINUADO EM SAUDE MENTAL;Chapada dos Guimarães;40.38;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.753555;-15.449461
estabelecimento de saúde;CLINICA DUARTE;Chapada dos Guimarães;40.38;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.739854;-15.471602
estabelecimento de saúde;VIEIRA ODONTOLOGIA AVANCADA;Chapada dos Guimarães;40.39;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.748019;-15.457879
estabelecimento de saúde;ORAL SIN IMPLANTES;Chapada dos Guimarães;40.43;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.746775;-15.459078
estabelecimento de saúde;DROGARIA MARANATA;Chapada dos Guimarães;40.47;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.742182;-15.466026
estabelecimento de saúde;UNIDADE AMBULATORIAL SALGADEIRA;Cuiabá;40.49;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.829938;-15.357706
estabelecimento de saúde;KLEBERSON KLEINUBING ODONTOLOGIA INTEGRADA;Chapada dos Guimarães;40.56;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.739908;-15.468281
estabelecimento de saúde;NATU FARMA FARMACIA E DROGARIA LTDA;Chapada dos Guimarães;40.81;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.738273;-15.46633
estabelecimento de saúde;KORPUS CENTRO DE FISIOTERAPIA E ESPECIALIDADES MEDICAS;Chapada dos Guimarães;40.82;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.738149;-15.46642
estabelecimento de saúde;CENTRO DE SAUDE SANTA CRUZ;Chapada dos Guimarães;40.82;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.741594;-15.460715
estabelecimento de saúde;UPA 24 H FREI OSVALDO CHAPADA DOS GUIMARAES;Chapada dos Guimarães;40.85;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.73956;-15.463424
estabelecimento de saúde;UNIDADE DE REABILITACAO FREI OSVALDO;Chapada dos Guimarães;40.95;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.73684;-15.466296
estabelecimento de saúde;ACADEMIA DA SAUDE DE CHAPADA DOS GUIMARAES;Chapada dos Guimarães;40.97;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.736727;-15.466051
estabelecimento de saúde;DROGARIA FAVO DE MEL;Chapada dos Guimarães;41.0;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.732548;-15.47283
estabelecimento de saúde;CLINICA MAGNOLIGA;Chapada dos Guimarães;41.01;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.735402;-15.467743
estabelecimento de saúde;UNIDADE DA SAUDE DA FAMILIA OLHO DAGUA II;Chapada dos Guimarães;41.01;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.731848;-15.474088
estabelecimento de saúde;FARMACIA BASICA DE CHAPADA DOS GUIMARAES;Chapada dos Guimarães;41.01;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.737431;-15.464118
estabelecimento de saúde;SAMU 192 CHAPADA DOS GUIMARAES USB B6;Chapada dos Guimarães;41.02;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.737092;-15.464577
estabelecimento de saúde;HOSPITAL DOM OSVALDO;Chapada dos Guimarães;41.03;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.73724;-15.464202
estabelecimento de saúde;SECRETARIA MUNICIPAL DE CHAPADA DOS GUIMARAES;Chapada dos Guimarães;41.04;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.737158;-15.464069
estabelecimento de saúde;UNICA CLINICA MEDICA E TERAPIAS PARA SAUDE HUMANA;Chapada dos Guimarães;41.05;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.73531;-15.467055
estabelecimento de saúde;ROSA DE SARON CENTRO DE TRATAMENTO FEMININO;Chapada dos Guimarães;41.05;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.739307;-15.460381
estabelecimento de saúde;COMPLEXO DE ATENDIMENTO AO COVID 19;Chapada dos Guimarães;41.11;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.737638;-15.462103
estabelecimento de saúde;DROGARIA DO POVO;Chapada dos Guimarães;41.19;acima de 10 km;jusante_capital;;;sem atendimento hospitalar;-55.733772;-15.46726
estabelecimento de saúde;ESPACO POTENCIALIZE;Chapada dos Guimarães;41.29;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.735745;-15.461932
estabelecimento de saúde;UNIDADE DE SAUDE DA FAMILIA AGUA FRIA;Chapada dos Guimarães;42.94;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.450425;-15.105114
estabelecimento de saúde;UNIDADE DE SAUDE DA FAMILIA JOAO CARRO;Chapada dos Guimarães;45.15;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.392988;-15.051112
estabelecimento de saúde;ESPACO SAUDE;Poconé;50.94;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.569033;-16.080455
estabelecimento de saúde;PSF DO DISTRITO DE CANGAS;Poconé;51.04;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.568349;-16.079048
estabelecimento de saúde;ESF OLHO DAGUA;Santo Antônio de Leverger;59.85;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-56.743311;-15.704481
estabelecimento de saúde;UNIDADE DE SAUDE PRAIA RICA;Chapada dos Guimarães;61.22;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.410802;-14.45072
estabelecimento de saúde;LABORATORIO DE ANALISES CLINICAS DE POCONE;Poconé;62.91;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.722155;-16.048309
estabelecimento de saúde;PSF DO DISTRITO DO CHUMBO;Poconé;63.09;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-56.724721;-16.048259
estabelecimento de saúde;CENTRO DE SAUDE MATA GRANDE;Chapada dos Guimarães;65.42;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.272999;-15.213533
estabelecimento de saúde;POSTO DE SAUDE RIO DA CASCA;Chapada dos Guimarães;66.01;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.272205;-15.221557
estabelecimento de saúde;UNIDADE DE SAUDE JANGADA RONCADOR;Chapada dos Guimarães;66.48;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-55.194988;-15.092235
estabelecimento de saúde;BIOSEG SEGURANCA DO TRABALHO;Cuiabá;79.71;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.3;-15.6
estabelecimento de saúde;POSTO DE SAUDE INDIGENA ALDEIA GOMES CARNEIRO;Santo Antônio de Leverger;81.27;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-55.213928;-16.594225
estabelecimento de saúde;ESF DO 120;Poconé;99.79;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-57.10895;-15.941797
estabelecimento de saúde;POSTO DE SAUDE INDIGENA ALDEIA PIEBAGA;Santo Antônio de Leverger;104.24;acima de 10 km;jusante_capital;;Não;sem atendimento hospitalar;-54.99018;-16.59095
estabelecimento de saúde;CITODIAGNOSTICO;Cuiabá;126.4;acima de 10 km;manso_capital;;Não;sem atendimento hospitalar;-57.51747;-14.605871
terra indígena;Baía dos Guató;Barão de Melgaço,Poconé;6.73;até 10 km;jusante_capital;;;"etnia Guató ; fase Homologada";-56.543205;-16.971799
terra indígena;Perigara;Barão de Melgaço;36.59;acima de 10 km;jusante_capital;;;"etnia Boróro ; fase Regularizada";-56.171668;-16.885161
terra indígena;Umutina;Barra do Bugres;65.98;acima de 10 km;manso_capital;;;"etnia Umutina; fase Regularizada";-57.079878;-15.024601
terra indígena;Santana;Nobres;79.83;acima de 10 km;manso_capital;;;"etnia Bakairí; fase Regularizada";-55.489421;-14.197689
terra indígena;Tereza Cristina;Santo Antônio do Leverger;89.95;acima de 10 km;jusante_capital;;;"etnia Boróro ; fase Regularizada";-55.116967;-16.544142
terra indígena;Estação Parecis;Diamantino;92.59;acima de 10 km;manso_capital;;;"etnia Paresí; fase Homologada";-56.914007;-14.141158
terra indígena;Bakairi;Planalto da Serra,Paranatinga;134.36;acima de 10 km;manso_capital;;;"etnia Bakairí; fase Regularizada";-54.652362;-14.343804
terra indígena;Tadarimana;Rondonópolis;153.01;acima de 10 km;jusante_capital;;;"etnia Boróro ; fase Regularizada";-54.5175;-16.538205
terra indígena;Jarudore;Poxoréo;167.67;acima de 10 km;jusante_capital;;;"etnia Boróro ; fase Regularizada";-54.311462;-16.173238
terra indígena;Ponte de Pedra;Nova Maringá,Diamantino,Campo Novo do Parecis;173.59;acima de 10 km;manso_capital;;;"etnia Paresí; fase Declarada";-57.332669;-13.534439
terra indígena;Rio Formoso;Tangará da Serra;181.35;acima de 10 km;manso_capital;;;"etnia Paresí; fase Regularizada";-58.09026;-14.537633
terra indígena;Sangradouro/Volta Grande;Poxoréo,Novo São Joaquim,General Carneiro;214.34;acima de 10 km;manso_capital;;;"etnia Xavante,Boróro ; fase Regularizada";-53.845589;-15.390574
terra indígena;Marechal Rondon;Paranatinga;222.1;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-53.965169;-13.920148
terra indígena;Figueiras;Barra do Bugres,Tangará da Serra;231.56;acima de 10 km;manso_capital;;;"etnia Paresí; fase Regularizada";-58.61192;-14.820484
terra indígena;Estivadinho;Tangará da Serra;237.92;acima de 10 km;manso_capital;;;"etnia Paresí; fase Regularizada";-58.641498;-14.597554
terra indígena;Ubawawe;Santo Antônio do Leste;245.25;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-53.524804;-14.513989
terra indígena;Utiariti;Campo Novo do Parecis e Sapezal;249.84;acima de 10 km;manso_capital;;;"etnia Paresí; fase Regularizada";-58.336356;-13.577238
terra indígena;Paresi;Tangará da Serra;259.44;acima de 10 km;manso_capital;;;"etnia Paresí; fase Regularizada";-58.787856;-14.35095
terra indígena;Manoki;Brasnorte;271.67;acima de 10 km;manso_capital;;;"etnia Irántxe; fase Homologada";-57.466997;-12.560788
terra indígena;Irantxe;Brasnorte;273.91;acima de 10 km;manso_capital;;;"etnia Irántxe; fase Regularizada";-57.905845;-12.82849
terra indígena;Chão Preto;Campinápolis;273.97;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-53.245814;-14.572514
terra indígena;Parabubure;Nova Xavantina,Campinápolis,Água Boa;285.46;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-53.185097;-14.321662
terra indígena;Juininha;Conquista D´Oeste;291.02;acima de 10 km;manso_capital;;;"etnia Paresí; fase Regularizada";-59.109627;-14.432792
terra indígena;Tirecatinga;Sapezal;293.64;acima de 10 km;manso_capital;;;"etnia Halotesu; fase Regularizada";-58.451362;-13.081603
terra indígena;Batovi;Gaúcha do Norte;294.04;acima de 10 km;manso_capital;;;"etnia Wauja; fase Regularizada";-53.920626;-12.942754
terra indígena;Portal do Encantado;Porto Esperidião,Pontes e Lacerda,Vila Bela da Santíssima Trindade;294.9;acima de 10 km;jusante_capital;;;"etnia Chiquitáno; fase Declarada";-59.47778;-16.168674
terra indígena;Merure;Barra do Garças,General Carneiro;301.12;acima de 10 km;manso_capital;;;"etnia Boróro ; fase Regularizada";-53.059254;-15.585943
terra indígena;Uirapuru;Campos de Júlio e Nova Lacerda;311.33;acima de 10 km;manso_capital;;;"etnia Paresí; fase Homologada";-59.28809;-14.37081
terra indígena;Sararé;Vila Bela da Santíssima Trindade,Nova Lacerda;324.92;acima de 10 km;manso_capital;;;"etnia Nambikwára; fase Regularizada";-59.485053;-14.879269
terra indígena;São Marcos - MT;Barra do Garças;335.16;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-52.662321;-15.147624
terra indígena;Taihantesu;Nova Lacerda;347.17;acima de 10 km;manso_capital;;;"etnia Wasusu; fase Regularizada";-59.560192;-14.107311
terra indígena;Menkü;Brasnorte;363.44;acima de 10 km;manso_capital;;;"etnia Mynky; fase Regularizada";-58.462824;-12.235485
terra indígena;Pequizal do Naruvôtu;Gaúcha do Norte,Canarana;388.04;acima de 10 km;manso_capital;;;"etnia Naravute; fase Regularizada";-52.800503;-12.929232
terra indígena;Batelão;Nova Canaã do Norte,Juara,Tabaporã;396.51;acima de 10 km;manso_capital;;;"etnia Kaiabi; fase Declarada";-56.623272;-11.148802
terra indígena;Nambikwara;Comodoro;398.84;acima de 10 km;manso_capital;;;"etnia Nambikwára; fase Regularizada";-59.506401;-12.880397
terra indígena;Paukalirajausu;Conquista D´Oeste,Vila Bela da Santíssima Trindade,Nova Lacerda;399.17;acima de 10 km;jusante_capital;;;"etnia Nambikwára; fase Delimitada";-59.641055;-14.775667
terra indígena;Enawenê-Nawê;Comodoro,Sapezal,Juína;400.21;acima de 10 km;manso_capital;;;"etnia Enawenê-Nawê; fase Regularizada";-59.123614;-12.384263
terra indígena;Parque do Xingu;Feliz Natal,Gaúcha do Norte,Querência,Canarana,São Félix do Araguaia,Nova Ubiratã,Marcelândia,Paranatinga,São Félix do Xingu;402.46;acima de 10 km;manso_capital;;;"etnia Wauja, Trumái, Yawalapití, Mehináku, Aweti, Yudjá, Kisêdjê, Ikpeng, Matipú, Kuikuro, Nahukuá, Tapayuna, Kaiabi, Kamayrurá, Kalapalo; fase Regularizada";-53.801894;-11.806268
terra indígena;Areões;Água Boa;404.71;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-52.043961;-14.418727
terra indígena;Vale do Guaporé;Comodoro e Nova Lacerda;405.51;acima de 10 km;manso_capital;;;"etnia Nambikwára; fase Regularizada";-59.980556;-13.669404
terra indígena;Lagoa dos Brincos;Comodoro;443.47;acima de 10 km;manso_capital;;;"etnia Negarotê; fase Regularizada";-60.184162;-13.252035
terra indígena;Pirineus de Souza;Comodoro;443.47;acima de 10 km;manso_capital;;;"etnia Nambikwára; fase Regularizada";-59.902495;-12.742383
terra indígena;Apiaka/Kayabi;Juara;446.84;acima de 10 km;manso_capital;;;"etnia Apiaká,Kaiabi; fase Regularizada";-57.397477;-10.83867
terra indígena;Erikpatsá;Brasnorte;449.14;acima de 10 km;manso_capital;;;"etnia Rikbaktsa; fase Regularizada";-58.292555;-11.188511
terra indígena;Pimentel Barbosa;Canarana,Ribeirão Cascalheira;468.19;acima de 10 km;manso_capital;;;"etnia Xavante; fase Regularizada";-51.657317;-13.5616
terra indígena;Pequizal;Nova Lacerda;471.05;acima de 10 km;jusante_capital;;;"etnia Nambikwára; fase Regularizada";-59.814779;-14.264748
terra indígena;Wawi;Querência;474.09;acima de 10 km;manso_capital;;;"etnia Kisêdjê; fase Regularizada";-52.967915;-11.614981
