id_snisb;nome_barragem;municipio_sede;municipio_potencialmente_afetado;codigo_trecho_barragem;codigo_secao_controle_afetado;relacao_otto;idap;nivel;dano_potencial_associado
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;Itaúba;444854;444762;montante;11;Verde;Médio
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;Nova Canaã do Norte;444854;44473332;montante;11;Verde;Médio
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;Sinop;444854;4447944;montante;11;Verde;Médio
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;Tapurah;444854;4448338;montante;11;Verde;Médio
36540;Fazenda Rubin II;Sorriso;Alta Floresta;444832;44452872;montante;10;Verde;Baixo
36540;Fazenda Rubin II;Sorriso;Carlinda;444832;44457212;montante;10;Verde;Baixo
36540;Fazenda Rubin II;Sorriso;Ipiranga do Norte;444832;44483152;montante;10;Verde;Baixo
36540;Fazenda Rubin II;Sorriso;Itaúba;444832;444762;montante;10;Verde;Baixo
36540;Fazenda Rubin II;Sorriso;Nova Canaã do Norte;444832;44473332;montante;10;Verde;Baixo
36540;Fazenda Rubin II;Sorriso;Sinop;444832;4447944;montante;10;Verde;Baixo
36525;Fazenda Santa Rita de Cássia;Sorriso;Alta Floresta;44492;44452872;montante;9;Verde;Baixo
36525;Fazenda Santa Rita de Cássia;Sorriso;Carlinda;44492;44457212;montante;9;Verde;Baixo
36525;Fazenda Santa Rita de Cássia;Sorriso;Itaúba;44492;444762;montante;9;Verde;Baixo
36525;Fazenda Santa Rita de Cássia;Sorriso;Nova Canaã do Norte;44492;44473332;montante;9;Verde;Baixo
36525;Fazenda Santa Rita de Cássia;Sorriso;Sinop;44492;4447944;montante;9;Verde;Baixo
36525;Fazenda Santa Rita de Cássia;Sorriso;Vera;44492;4449162;montante;9;Verde;Baixo
20059;Fazenda Santa Rosa;Sorriso;Alta Floresta;4449358;44452872;montante;8;Verde;Baixo
20059;Fazenda Santa Rosa;Sorriso;Carlinda;4449358;44457212;montante;8;Verde;Baixo
20059;Fazenda Santa Rosa;Sorriso;Itaúba;4449358;444762;montante;8;Verde;Baixo
20059;Fazenda Santa Rosa;Sorriso;Nova Canaã do Norte;4449358;44473332;montante;8;Verde;Baixo
20059;Fazenda Santa Rosa;Sorriso;Sinop;4449358;4447944;montante;8;Verde;Baixo
20059;Fazenda Santa Rosa;Sorriso;Vera;4449358;4449162;montante;8;Verde;Baixo
5780;Fazenda Santo Antonio I;Sorriso;Alta Floresta;444934;44452872;montante;8;Verde;Não Classificado
5780;Fazenda Santo Antonio I;Sorriso;Carlinda;444934;44457212;montante;8;Verde;Não Classificado
5780;Fazenda Santo Antonio I;Sorriso;Itaúba;444934;444762;montante;8;Verde;Não Classificado
5780;Fazenda Santo Antonio I;Sorriso;Nova Canaã do Norte;444934;44473332;montante;8;Verde;Não Classificado
5780;Fazenda Santo Antonio I;Sorriso;Sinop;444934;4447944;montante;8;Verde;Não Classificado
5780;Fazenda Santo Antonio I;Sorriso;Vera;444934;4449162;montante;8;Verde;Não Classificado
19993;Fazenda Santo Antônio II;Sorriso;Alta Floresta;4449344;44452872;montante;9;Verde;Baixo
19993;Fazenda Santo Antônio II;Sorriso;Carlinda;4449344;44457212;montante;9;Verde;Baixo
19993;Fazenda Santo Antônio II;Sorriso;Itaúba;4449344;444762;montante;9;Verde;Baixo
19993;Fazenda Santo Antônio II;Sorriso;Nova Canaã do Norte;4449344;44473332;montante;9;Verde;Baixo
19993;Fazenda Santo Antônio II;Sorriso;Sinop;4449344;4447944;montante;9;Verde;Baixo
19993;Fazenda Santo Antônio II;Sorriso;Vera;4449344;4449162;montante;9;Verde;Baixo
5797;Fazenda Santo Rosseto;Sorriso;Alta Floresta;44493584;44452872;montante;8;Verde;Não Classificado
5797;Fazenda Santo Rosseto;Sorriso;Carlinda;44493584;44457212;montante;8;Verde;Não Classificado
5797;Fazenda Santo Rosseto;Sorriso;Itaúba;44493584;444762;montante;8;Verde;Não Classificado
5797;Fazenda Santo Rosseto;Sorriso;Nova Canaã do Norte;44493584;44473332;montante;8;Verde;Não Classificado
5797;Fazenda Santo Rosseto;Sorriso;Sinop;44493584;4447944;montante;8;Verde;Não Classificado
5797;Fazenda Santo Rosseto;Sorriso;Vera;44493584;4449162;montante;8;Verde;Não Classificado
8055;Fazenda Sempre Verde;Sorriso;Alta Floresta;4449258;44452872;montante;7;Verde;Baixo
8055;Fazenda Sempre Verde;Sorriso;Carlinda;4449258;44457212;montante;7;Verde;Baixo
8055;Fazenda Sempre Verde;Sorriso;Itaúba;4449258;444762;montante;7;Verde;Baixo
8055;Fazenda Sempre Verde;Sorriso;Nova Canaã do Norte;4449258;44473332;montante;7;Verde;Baixo
8055;Fazenda Sempre Verde;Sorriso;Sinop;4449258;4447944;montante;7;Verde;Baixo
8055;Fazenda Sempre Verde;Sorriso;Vera;4449258;4449162;montante;7;Verde;Baixo
19997;Fazenda São Filipe;Sorriso;Alta Floresta;4449354;44452872;montante;9;Verde;Baixo
19997;Fazenda São Filipe;Sorriso;Carlinda;4449354;44457212;montante;9;Verde;Baixo
19997;Fazenda São Filipe;Sorriso;Itaúba;4449354;444762;montante;9;Verde;Baixo
19997;Fazenda São Filipe;Sorriso;Nova Canaã do Norte;4449354;44473332;montante;9;Verde;Baixo
19997;Fazenda São Filipe;Sorriso;Sinop;4449354;4447944;montante;9;Verde;Baixo
19997;Fazenda São Filipe;Sorriso;Vera;4449354;4449162;montante;9;Verde;Baixo
20072;Fazenda São Jose;Sorriso;Alta Floresta;4449342;44452872;montante;11;Verde;Baixo
20072;Fazenda São Jose;Sorriso;Carlinda;4449342;44457212;montante;11;Verde;Baixo
20072;Fazenda São Jose;Sorriso;Itaúba;4449342;444762;montante;11;Verde;Baixo
20072;Fazenda São Jose;Sorriso;Nova Canaã do Norte;4449342;44473332;montante;11;Verde;Baixo
20072;Fazenda São Jose;Sorriso;Sinop;4449342;4447944;montante;11;Verde;Baixo
20072;Fazenda São Jose;Sorriso;Vera;4449342;4449162;montante;11;Verde;Baixo
332;Fazenda São Martinho XII - 2;Sorriso;Alta Floresta;4448322;44452872;montante;12;Verde;Médio
332;Fazenda São Martinho XII - 2;Sorriso;Carlinda;4448322;44457212;montante;12;Verde;Médio
332;Fazenda São Martinho XII - 2;Sorriso;Ipiranga do Norte;4448322;44483152;montante;12;Verde;Médio
332;Fazenda São Martinho XII - 2;Sorriso;Itaúba;4448322;444762;montante;12;Verde;Médio
332;Fazenda São Martinho XII - 2;Sorriso;Nova Canaã do Norte;4448322;44473332;montante;12;Verde;Médio
332;Fazenda São Martinho XII - 2;Sorriso;Sinop;4448322;4447944;montante;12;Verde;Médio
363;Fazenda São Roque II;Sorriso;Alta Floresta;4449344;44452872;montante;9;Verde;Baixo
363;Fazenda São Roque II;Sorriso;Carlinda;4449344;44457212;montante;9;Verde;Baixo
363;Fazenda São Roque II;Sorriso;Itaúba;4449344;444762;montante;9;Verde;Baixo
363;Fazenda São Roque II;Sorriso;Nova Canaã do Norte;4449344;44473332;montante;9;Verde;Baixo
363;Fazenda São Roque II;Sorriso;Sinop;4449344;4447944;montante;9;Verde;Baixo
363;Fazenda São Roque II;Sorriso;Vera;4449344;4449162;montante;9;Verde;Baixo
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;Alta Floresta;4449372;44452872;montante;9;Verde;Baixo
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;Carlinda;4449372;44457212;montante;9;Verde;Baixo
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;Itaúba;4449372;444762;montante;9;Verde;Baixo
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;Nova Canaã do Norte;4449372;44473332;montante;9;Verde;Baixo
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;Sinop;4449372;4447944;montante;9;Verde;Baixo
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;Vera;4449372;4449162;montante;9;Verde;Baixo
30856;Fazenda Tropeiro Velho;Sorriso;Alta Floresta;4449354;44452872;montante;8;Verde;Médio
30856;Fazenda Tropeiro Velho;Sorriso;Carlinda;4449354;44457212;montante;8;Verde;Médio
30856;Fazenda Tropeiro Velho;Sorriso;Itaúba;4449354;444762;montante;8;Verde;Médio
30856;Fazenda Tropeiro Velho;Sorriso;Nova Canaã do Norte;4449354;44473332;montante;8;Verde;Médio
30856;Fazenda Tropeiro Velho;Sorriso;Sinop;4449354;4447944;montante;8;Verde;Médio
30856;Fazenda Tropeiro Velho;Sorriso;Vera;4449354;4449162;montante;8;Verde;Médio
20066;Fazenda Vitoria;Sorriso;Alta Floresta;44483162;44452872;montante;8;Verde;Baixo
20066;Fazenda Vitoria;Sorriso;Carlinda;44483162;44457212;montante;8;Verde;Baixo
20066;Fazenda Vitoria;Sorriso;Ipiranga do Norte;44483162;44483152;montante;8;Verde;Baixo
20066;Fazenda Vitoria;Sorriso;Itaúba;44483162;444762;montante;8;Verde;Baixo
20066;Fazenda Vitoria;Sorriso;Nova Canaã do Norte;44483162;44473332;montante;8;Verde;Baixo
20066;Fazenda Vitoria;Sorriso;Sinop;44483162;4447944;montante;8;Verde;Baixo
307;Fazenda Vitória;Sorriso;Alta Floresta;4448316;44452872;montante;9;Verde;Não Classificado
307;Fazenda Vitória;Sorriso;Carlinda;4448316;44457212;montante;9;Verde;Não Classificado
307;Fazenda Vitória;Sorriso;Ipiranga do Norte;4448316;44483152;montante;9;Verde;Não Classificado
307;Fazenda Vitória;Sorriso;Itaúba;4448316;444762;montante;9;Verde;Não Classificado
307;Fazenda Vitória;Sorriso;Nova Canaã do Norte;4448316;44473332;montante;9;Verde;Não Classificado
307;Fazenda Vitória;Sorriso;Sinop;4448316;4447944;montante;9;Verde;Não Classificado
20058;Fazenda Água Azul;Sorriso;Alta Floresta;444926;44452872;montante;8;Verde;Baixo
20058;Fazenda Água Azul;Sorriso;Carlinda;444926;44457212;montante;8;Verde;Baixo
20058;Fazenda Água Azul;Sorriso;Itaúba;444926;444762;montante;8;Verde;Baixo
20058;Fazenda Água Azul;Sorriso;Nova Canaã do Norte;444926;44473332;montante;8;Verde;Baixo
20058;Fazenda Água Azul;Sorriso;Sinop;444926;4447944;montante;8;Verde;Baixo
20058;Fazenda Água Azul;Sorriso;Vera;444926;4449162;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Alta Floresta;4448574;44452872;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Carlinda;4448574;44457212;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Ipiranga do Norte;4448574;44483152;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Itaúba;4448574;444762;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Nova Canaã do Norte;4448574;44473332;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Sinop;4448574;4447944;montante;8;Verde;Baixo
20057;Fazenda Água Branca;Sorriso;Tapurah;4448574;4448338;montante;8;Verde;Baixo
5038;PCH Canoa Quebrada - 1;Sorriso;Alta Floresta;4448;44452872;montante;8;Verde;Médio
5038;PCH Canoa Quebrada - 1;Sorriso;Carlinda;4448;44457212;montante;8;Verde;Médio
5038;PCH Canoa Quebrada - 1;Sorriso;Itaúba;4448;444762;montante;8;Verde;Médio
5038;PCH Canoa Quebrada - 1;Sorriso;Nova Canaã do Norte;4448;44473332;montante;8;Verde;Médio
5038;PCH Canoa Quebrada - 1;Sorriso;Sinop;4448;4447944;montante;8;Verde;Médio
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;Alta Floresta;4448;44452872;montante;7;Verde;Baixo
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;Carlinda;4448;44457212;montante;7;Verde;Baixo
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;Itaúba;4448;444762;montante;7;Verde;Baixo
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;Nova Canaã do Norte;4448;44473332;montante;7;Verde;Baixo
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;Sinop;4448;4447944;montante;7;Verde;Baixo
36535;PRODULIRA;Sorriso;Alta Floresta;4449312;44452872;montante;9;Verde;Baixo
36535;PRODULIRA;Sorriso;Carlinda;4449312;44457212;montante;9;Verde;Baixo
36535;PRODULIRA;Sorriso;Itaúba;4449312;444762;montante;9;Verde;Baixo
36535;PRODULIRA;Sorriso;Nova Canaã do Norte;4449312;44473332;montante;9;Verde;Baixo
36535;PRODULIRA;Sorriso;Sinop;4449312;4447944;montante;9;Verde;Baixo
36535;PRODULIRA;Sorriso;Vera;4449312;4449162;montante;9;Verde;Baixo
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;Alta Floresta;4449354;44452872;montante;7;Verde;Baixo
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;Carlinda;4449354;44457212;montante;7;Verde;Baixo
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;Itaúba;4449354;444762;montante;7;Verde;Baixo
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;Nova Canaã do Norte;4449354;44473332;montante;7;Verde;Baixo
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;Sinop;4449354;4447944;montante;7;Verde;Baixo
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;Vera;4449354;4449162;montante;7;Verde;Baixo
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;Alta Floresta;444928;44452872;montante;7;Verde;Baixo
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;Carlinda;444928;44457212;montante;7;Verde;Baixo
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;Itaúba;444928;444762;montante;7;Verde;Baixo
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;Nova Canaã do Norte;444928;44473332;montante;7;Verde;Baixo
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;Sinop;444928;4447944;montante;7;Verde;Baixo
36567;Reservatório artificial ? Fazenda São Miguel I;Sorriso;Vera;444928;4449162;montante;7;Verde;Baixo
20152;Ribeirão Sossego;Sorriso;Alta Floresta;4449312;44452872;montante;7;Verde;Baixo
20152;Ribeirão Sossego;Sorriso;Carlinda;4449312;44457212;montante;7;Verde;Baixo
20152;Ribeirão Sossego;Sorriso;Itaúba;4449312;444762;montante;7;Verde;Baixo
20152;Ribeirão Sossego;Sorriso;Nova Canaã do Norte;4449312;44473332;montante;7;Verde;Baixo
20152;Ribeirão Sossego;Sorriso;Sinop;4449312;4447944;montante;7;Verde;Baixo
20152;Ribeirão Sossego;Sorriso;Vera;4449312;4449162;montante;7;Verde;Baixo
37415;Sítio São Vicente;Sorriso;Alta Floresta;444832;44452872;montante;10;Verde;Baixo
37415;Sítio São Vicente;Sorriso;Carlinda;444832;44457212;montante;10;Verde;Baixo
37415;Sítio São Vicente;Sorriso;Ipiranga do Norte;444832;44483152;montante;10;Verde;Baixo
37415;Sítio São Vicente;Sorriso;Itaúba;444832;444762;montante;10;Verde;Baixo
37415;Sítio São Vicente;Sorriso;Nova Canaã do Norte;444832;44473332;montante;10;Verde;Baixo
37415;Sítio São Vicente;Sorriso;Sinop;444832;4447944;montante;10;Verde;Baixo
35485;Barragem IV;São Félix do Araguaia;Serra Nova Dourada;681446;681446;mesmo trecho;7;Verde;Médio
8197;Faz. Produtiva;São Félix do Araguaia;Serra Nova Dourada;681446;681446;mesmo trecho;5;Verde;Baixo
22532;Massa d'Água #147210;São Félix do Araguaia;Santa Terezinha;67862;678322;montante;7;Verde;Não Classificado
22570;Massa d'Água #154055;São Félix do Araguaia;Santa Terezinha;67842;678322;montante;7;Verde;Não Classificado
22619;Massa d'Água #161814;São Félix do Araguaia;Santa Terezinha;67862;678322;montante;7;Verde;Não Classificado
23592;Massa d'Água #197494;São Félix do Araguaia;Alto Boa Vista;425498;42549782;montante;7;Verde;Não Classificado
23642;Massa d'Água #204819;São Félix do Araguaia;Santa Terezinha;67842;678322;montante;7;Verde;Não Classificado
23774;Massa d'Água #228290;São Félix do Araguaia;Alto Boa Vista;425498;42549782;montante;7;Verde;Não Classificado
23791;Massa d'Água #234391;São Félix do Araguaia;Alto Boa Vista;425498;42549782;montante;7;Verde;Não Classificado
20472;CGH Buritizal - NÃO POSSUI BARRAMENTO, DERIVAÇÃO LATERAL DIRETA;São José do Rio Claro;Juara;44684;4463178;montante;8;Verde;Baixo
20472;CGH Buritizal - NÃO POSSUI BARRAMENTO, DERIVAÇÃO LATERAL DIRETA;São José do Rio Claro;Novo Horizonte do Norte;44684;44631784;montante;8;Verde;Baixo
20472;CGH Buritizal - NÃO POSSUI BARRAMENTO, DERIVAÇÃO LATERAL DIRETA;São José do Rio Claro;Porto dos Gaúchos;44684;4463354;montante;8;Verde;Baixo
8007;Destilaria de Álcool Libra LTDA;São José do Rio Claro;Juara;446916;4463178;montante;8;Verde;Baixo
8007;Destilaria de Álcool Libra LTDA;São José do Rio Claro;Novo Horizonte do Norte;446916;44631784;montante;8;Verde;Baixo
8007;Destilaria de Álcool Libra LTDA;São José do Rio Claro;Porto dos Gaúchos;446916;4463354;montante;8;Verde;Baixo
35507;Fazenda Encosta do Varjão I ? Gleba B ?  Barragem I;São José do Rio Claro;Juara;44682;4463178;montante;10;Verde;Baixo
35507;Fazenda Encosta do Varjão I ? Gleba B ?  Barragem I;São José do Rio Claro;Novo Horizonte do Norte;44682;44631784;montante;10;Verde;Baixo
35507;Fazenda Encosta do Varjão I ? Gleba B ?  Barragem I;São José do Rio Claro;Porto dos Gaúchos;44682;4463354;montante;10;Verde;Baixo
35460;Fazenda Vila Nova ? Barragem I;São José do Rio Claro;Juara;44682;4463178;montante;10;Verde;Baixo
35460;Fazenda Vila Nova ? Barragem I;São José do Rio Claro;Novo Horizonte do Norte;44682;44631784;montante;10;Verde;Baixo
35460;Fazenda Vila Nova ? Barragem I;São José do Rio Claro;Porto dos Gaúchos;44682;4463354;montante;10;Verde;Baixo
34078;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;Juara;4468;4463178;montante;8;Verde;Baixo
34078;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;Novo Horizonte do Norte;4468;44631784;montante;8;Verde;Baixo
34078;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;Porto dos Gaúchos;4468;4463354;montante;8;Verde;Baixo
34809;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;Juara;4468;4463178;montante;8;Verde;Alto
34809;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;Novo Horizonte do Norte;4468;44631784;montante;8;Verde;Alto
34809;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;Porto dos Gaúchos;4468;4463354;montante;8;Verde;Alto
26169;Barragem Jauru;São José dos Quatro Marcos;Araputanga;8994;8994;mesmo trecho;16;Verde;Baixo
26169;Barragem Jauru;São José dos Quatro Marcos;Jauru;8994;8994;mesmo trecho;16;Verde;Baixo
35070;Barramento - Fazenda Lagoa Azul;Tangará da Serra;Barra do Bugres;89994292;8999194;montante;11;Verde;Baixo
35070;Barramento - Fazenda Lagoa Azul;Tangará da Serra;Nova Olímpia;89994292;89994274;montante;11;Verde;Baixo
36626;Casa do Lago;Tangará da Serra;Barra do Bugres;8999426;8999194;montante;9;Verde;Baixo
7984;Estância Céu Azul;Tangará da Serra;Nova Marilândia;899892;899874;montante;8;Verde;Baixo
36350;Sítio Nossa Senhora Aparecida;Tangará da Serra;Barra do Bugres;8999292;8999194;montante;13;Verde;Baixo
36471;Barragem Fazenda Campina do Sul;Tapurah;Juara;4464442;4463178;montante;8;Verde;Não Classificado
36471;Barragem Fazenda Campina do Sul;Tapurah;Novo Horizonte do Norte;4464442;44631784;montante;8;Verde;Não Classificado
36471;Barragem Fazenda Campina do Sul;Tapurah;Porto dos Gaúchos;4464442;4463354;montante;8;Verde;Não Classificado
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Alta Floresta;4448382;44452872;montante;10;Verde;Baixo
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Carlinda;4448382;44457212;montante;10;Verde;Baixo
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Ipiranga do Norte;4448382;44483152;montante;10;Verde;Baixo
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Itaúba;4448382;444762;montante;10;Verde;Baixo
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Nova Canaã do Norte;4448382;44473332;montante;10;Verde;Baixo
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Sinop;4448382;4447944;montante;10;Verde;Baixo
304;CARLOS ALBERTO CAPELETTI - FAZENDA TOLEDO;Tapurah;Sorriso;4448382;44483162;montante;10;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Alta Floresta;4448382;44452872;montante;8;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Carlinda;4448382;44457212;montante;8;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Ipiranga do Norte;4448382;44483152;montante;8;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Itaúba;4448382;444762;montante;8;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Nova Canaã do Norte;4448382;44473332;montante;8;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Sinop;4448382;4447944;montante;8;Verde;Baixo
8024;Faz. Guarantã - Lotes 21, 22 e 23;Tapurah;Sorriso;4448382;44483162;montante;8;Verde;Baixo
20213;Faz. Mata Velha;Tapurah;Juara;44644;4463178;montante;8;Verde;Baixo
20213;Faz. Mata Velha;Tapurah;Novo Horizonte do Norte;44644;44631784;montante;8;Verde;Baixo
20213;Faz. Mata Velha;Tapurah;Porto dos Gaúchos;44644;4463354;montante;8;Verde;Baixo
19946;Faz. Toledo;Tapurah;Alta Floresta;4448382;44452872;montante;9;Verde;Baixo
19946;Faz. Toledo;Tapurah;Carlinda;4448382;44457212;montante;9;Verde;Baixo
19946;Faz. Toledo;Tapurah;Ipiranga do Norte;4448382;44483152;montante;9;Verde;Baixo
19946;Faz. Toledo;Tapurah;Itaúba;4448382;444762;montante;9;Verde;Baixo
19946;Faz. Toledo;Tapurah;Nova Canaã do Norte;4448382;44473332;montante;9;Verde;Baixo
19946;Faz. Toledo;Tapurah;Sinop;4448382;4447944;montante;9;Verde;Baixo
19946;Faz. Toledo;Tapurah;Sorriso;4448382;44483162;montante;9;Verde;Baixo
34760;Fazenda Cristo Rei I – Barramento 04;Tapurah;Juara;44656;4463178;montante;12;Verde;Baixo
34760;Fazenda Cristo Rei I – Barramento 04;Tapurah;Novo Horizonte do Norte;44656;44631784;montante;12;Verde;Baixo
34760;Fazenda Cristo Rei I – Barramento 04;Tapurah;Porto dos Gaúchos;44656;4463354;montante;12;Verde;Baixo
34751;Fazenda Cristo Rei I –Barramento 01;Tapurah;Juara;44656;4463178;montante;12;Verde;Baixo
34751;Fazenda Cristo Rei I –Barramento 01;Tapurah;Novo Horizonte do Norte;44656;44631784;montante;12;Verde;Baixo
34751;Fazenda Cristo Rei I –Barramento 01;Tapurah;Porto dos Gaúchos;44656;4463354;montante;12;Verde;Baixo
27377;Fazenda Tereré;Tapurah;Juara;446442;4463178;montante;9;Verde;Baixo
27377;Fazenda Tereré;Tapurah;Novo Horizonte do Norte;446442;44631784;montante;9;Verde;Baixo
27377;Fazenda Tereré;Tapurah;Porto dos Gaúchos;446442;4463354;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Alta Floresta;444834;44452872;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Carlinda;444834;44457212;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Ipiranga do Norte;444834;44483152;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Itaúba;444834;444762;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Nova Canaã do Norte;444834;44473332;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Sinop;444834;4447944;montante;9;Verde;Baixo
8031;Fazenda Vale do Rio Verde;Tapurah;Sorriso;444834;44483162;montante;9;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Alta Floresta;444834;44452872;montante;8;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Carlinda;444834;44457212;montante;8;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Ipiranga do Norte;444834;44483152;montante;8;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Itaúba;444834;444762;montante;8;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Nova Canaã do Norte;444834;44473332;montante;8;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Sinop;444834;4447944;montante;8;Verde;Baixo
8032;Fazenda Vale do Rio Verde;Tapurah;Sorriso;444834;44483162;montante;8;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Alta Floresta;4448338;44452872;montante;10;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Carlinda;4448338;44457212;montante;10;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Ipiranga do Norte;4448338;44483152;montante;10;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Itaúba;4448338;444762;montante;10;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Nova Canaã do Norte;4448338;44473332;montante;10;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Sinop;4448338;4447944;montante;10;Verde;Baixo
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;Sorriso;4448338;44483162;montante;10;Verde;Baixo
8064;PREFEITURA MUNICIPAL DE TERRA NOVA DO NORTE;Terra Nova do Norte;Alta Floresta;444638;44452872;montante;8;Verde;Baixo
8064;PREFEITURA MUNICIPAL DE TERRA NOVA DO NORTE;Terra Nova do Norte;Carlinda;444638;44457212;montante;8;Verde;Baixo
6192;Fazenda Batovi;Tesouro;Pontal do Araguaia;6984;698132;montante;7;Verde;Baixo
36518;Barramento I ? Fazenda Ponte de Pedra;Torixoréu;Ribeirãozinho;69934;69934;mesmo trecho;8;Verde;Baixo
36519;Barramento II - Fazenda Ponte de Pedra;Torixoréu;Ribeirãozinho;69934;69934;mesmo trecho;8;Verde;Baixo
36520;Barramento III- Fazenda Ponte de Pedra;Torixoréu;Ribeirãozinho;69934;69934;mesmo trecho;8;Verde;Baixo
37418;Barramento Sítio Nossa Senhora Aparecida;Tangará da Serra;Barra do Bugres;8999292;8999194;montante;11;Verde;Baixo
35785;Barramento - Fazenda Sorriso I;União do Sul;Marcelândia;426918;42678;montante;11;Verde;Baixo
32970;Fazenda Frente da Mata – Barragem I;União do Sul;Cláudia;42692;426912;montante;9;Verde;Baixo
32970;Fazenda Frente da Mata – Barragem I;União do Sul;Marcelândia;42692;42678;montante;9;Verde;Baixo
34094;PCH Nova Guaporé - Nova Guaporé;Vale de São Domingos;Comodoro;46996;46993296;montante;11;Verde;Alto
